Sample	10	11	12	13	14	15	16	17	18	19	1	20	2	3	4	5	6	7	8	9	MT	X
HIGADO_26	1428639	861903	2588577	834249	8161246	518695	714596	588872	555845	966932	5332405	641263	1860033	1168150	2886216	2753214	4207372	2688650	2659715	1234971	1205938	1214294
HIGADO_27	2002620	1221874	3485564	1338973	10199486	760816	1026235	802575	810749	1266885	5823199	936894	2893729	1756510	5070680	4822285	5138637	3641832	3706475	2016916	1792832	1589944
HIGADO_28	1237792	833557	2410582	826928	7482262	445231	673750	470970	443149	843077	4589498	634274	1715102	1090115	2048393	1958842	3276938	2386054	2390459	1074569	1369665	1038095
HIGADO_29	1380485	810508	3572075	851090	11951153	525393	606705	514156	529580	1033369	5040393	556317	1850500	1083355	2769829	2868062	4886684	3184977	2702043	1079279	1213898	1423189
HIGADO_30	1679669	994936	4692043	1114244	12743283	583062	844084	618001	558801	1277347	6317364	815745	2689284	1387635	2798703	2752416	5966535	4405556	3545900	1370094	1487505	1754501
HIGADO_31	1231539	769225	2754016	788530	11605160	495083	568452	513658	497720	861916	4990521	522236	1764969	1046084	2829627	3636728	4386808	2535171	2345461	1043372	1119744	1146275
HIGADO_32	1272332	828343	2455965	862008	8851477	484121	638223	517174	570309	849921	4567725	553605	1812129	1114866	2692364	3299969	3708403	2304853	2464606	1101403	1019543	1038155
HIGADO_33	1503277	1022380	3420500	965968	18207762	517300	759317	544585	518169	1042022	6309550	717756	2151499	1254888	2509449	3142534	5615399	3127641	2889026	1294433	1599732	1383916
HIGADO_34	2951865	1776383	4171332	1763297	36152322	1086962	1259994	1106465	1087436	1593587	10137395	1272926	3971669	2436474	5247310	8721685	7780428	4775966	4881031	2238298	3050604	1946572
HIGADO_35	1581778	849351	3878989	800411	17068903	504223	625341	585720	558274	993295	5739521	566922	2045311	1167949	3006946	3897730	5826533	3402688	2756497	1194423	1391196	1502615
HIGADO_36	1794365	1166650	5031770	1217416	18730333	610945	938230	667767	609214	1262675	6679230	847458	2790772	1454982	2917602	3053091	6763389	4787406	3712765	1484330	1830994	2040928
HIGADO_37	1373255	869738	2862824	891759	10677373	514196	711131	532066	496828	794346	5293128	687415	1994431	1184546	2326315	2622559	3996581	2671381	2571008	1176126	1740954	1201346
HIGADO_38	1361211	862950	3558700	826905	10340547	493878	667444	530792	501134	965840	5039709	598427	1881639	1151401	2461710	2304642	4346191	2944938	2542046	1118938	1339936	1323882
HIGADO_39	1652672	970907	4125039	1019597	13675858	656500	716098	612792	632438	1124824	5859312	691596	2348229	1344988	3243384	4199626	6045131	3656218	3216032	1252782	2280248	1607214
HIGADO_40	1339473	817553	3248302	896842	13444203	543028	622074	544753	552276	934309	5774785	545062	1984900	1130061	3084520	4216006	5146235	2998389	2684646	1082190	1758959	1395860
HIGADO_41	1996575	1358802	4861754	1253948	33660145	802344	976483	916223	813598	1461139	9944245	983322	2863843	1733257	3888652	5157696	9019199	4606269	4244446	1728363	3091321	2088114
HIGADO_42	2033986	1288675	6866995	1383916	19363326	813458	972556	858136	885765	1628587	7554049	921402	3114872	1807265	4837260	7032650	8128150	5562723	4647858	1703285	2028644	2567877
HIGADO_43	1898609	1160513	4576789	1274869	22944432	731170	940061	784111	768320	1243578	6664517	852125	2815523	1617109	4215178	6292294	6304122	4082140	3775256	1561117	2581671	1793572
HIGADO_44	1221775	832852	3144063	860665	17480778	528440	627875	542626	519182	973233	5149185	662915	1880585	1114935	2751306	3474395	4704791	3062692	2810882	1046758	2634346	1410422
HIGADO_45	1616842	1053524	5227738	1082840	31396088	675611	751712	662477	669533	1262983	8817722	802234	2532821	1432523	3561487	6399192	8358943	4371243	3751933	1319114	2760954	1885289
HIGADO_46	1240170	852965	4845060	826966	13258124	498210	634656	507546	466706	1125653	4994594	578059	1965676	1059648	2642204	2901519	5785004	3817367	3040538	1018060	1497593	1711832
HIGADO_47	1026740	688894	3402515	648657	20513888	392281	543427	439522	393560	874774	5430907	518462	1576783	888127	1753092	2695819	5581995	3038440	2305071	820231	1701939	1355321
HIGADO_48	1213390	760789	3637361	764989	37021419	474560	596008	514895	468882	977573	9880806	635690	1946761	1057790	2049625	5380128	8250155	3371290	2611557	930803	1778181	1460829
HIGADO_49	2739658	1817808	8989330	1499126	26330876	933043	1250334	1042645	1053849	2756290	10964014	1181212	4448354	2171136	4275645	5258091	14389600	6862536	5746402	2092374	2386664	3480308
HIGADO_50	1697568	1085754	5795263	947163	15433981	573578	779691	565223	532222	1582688	6604736	749769	2474026	1328113	2131554	3051277	7944951	4893303	3719263	1347419	1469138	2061606
HIGADO_51	1482052	984674	5130944	869152	12645155	552872	691031	556836	551974	1418381	6175830	649612	2413816	1216404	2479572	3053016	7357032	4339668	3242064	1243597	1588699	1948687
HIGADO_52	2145800	1397889	4523933	1146180	33640115	788697	842358	691172	719471	1535843	8368190	738022	3316650	1658171	3914936	4793897	8551677	4448198	3859535	1629725	1379081	1865986
HIGADO_53	1566678	995492	4856458	805838	14339265	497690	661364	491249	482038	1398046	5911811	587587	2289453	1147280	1874887	2778187	7788924	4116302	3077799	1174418	1000258	1763591
HIGADO_54	1688407	1054703	3560994	999473	12406180	552455	808527	600199	581757	1177265	6162348	749807	2247075	1357982	2765312	2785519	5387740	3394931	3115158	1380341	1572178	1517218
HIGADO_55	1279270	801959	4286905	814894	16943415	485331	555284	494786	508318	1303434	5835305	507700	2078844	1033229	2389850	5330384	6913354	3699023	2845036	986831	1176488	1598563
HIGADO_56	1236833	781968	2953448	675267	21882095	405386	515851	419473	458286	998272	6423930	467412	1864447	998537	2409320	4256316	6423728	2677031	2341272	1002873	942494	1196294
HIGADO_57	1577130	1015024	4489926	887842	42863304	528363	638109	513974	519807	1418483	9033608	644227	2410160	1235171	2503548	7151508	9617591	4171142	3185555	1170977	1871464	1684826
HIGADO_58	1617740	976180	2059154	860631	22557958	472784	673470	502977	520042	932666	6070994	652746	2261991	1237848	2653231	3930835	5050070	2367684	2522248	1246848	1720056	1040161
HIGADO_59	1540101	930458	2981604	927236	14927895	508286	657997	519729	545868	1193832	5316027	635391	2246222	1223495	3357572	4587853	5829005	2774553	2893552	1267226	1140005	1261767
HIGADO_60	1498550	966695	2447472	727215	35328988	521312	596006	516607	502128	892544	6461800	552805	2376398	1222972	2580253	3768962	5563968	2475484	2312210	1170442	1222807	1107770
MUSCULO_100	6719558	1499605	7571805	1466786	36296080	1670987	1679234	1616024	1452670	3915287	14404507	1433804	4823735	9022658	3137408	6825535	9590472	7794135	7089685	2680259	10187978	3179996
MUSCULO_101	4296303	806179	2756994	816865	13953925	724690	952007	832634	747080	1887117	7941138	780875	2340325	6328705	1834347	3371296	3639247	3412106	3074227	1472809	3733732	1337292
MUSCULO_102	1897005	430005	2013979	406188	7246630	442064	477517	503179	425791	1007412	3870620	428993	1314220	2403293	951685	1705456	2236704	2080889	1915121	733905	2725632	893976
MUSCULO_103	2098173	463099	2424091	398922	15700353	412012	474000	449392	398744	1301571	5478200	391962	1360146	2946358	990003	2600912	4092800	2231601	1893903	773661	2212928	976136
MUSCULO_104	3361763	758184	3616670	716575	10253705	909411	774222	806187	688877	1856391	6346306	660010	2444747	5695306	1612313	2489510	3922817	3852643	3110975	1311822	2407707	1653875
MUSCULO_105	3289160	709058	3936123	669882	16563521	638894	742161	655736	606049	1927810	7678538	569950	2153802	3485262	1430688	2779660	4643209	3839100	3136612	1276458	1872882	1522320
MUSCULO_106	1988367	546033	2458016	481608	12826840	512834	568210	560616	475939	1245058	8548026	486419	1649492	2239670	1149083	3990464	5425838	2587580	2488100	903615	2692122	1202609
MUSCULO_107	3646880	816437	4103065	714877	10135328	678139	789161	774190	682449	1807899	7060319	688040	2466680	4361577	1605194	2779852	4830259	4159519	3334619	1442570	2441926	1828835
MUSCULO_108	5033461	1071947	4341389	966769	16906329	955205	1171337	1146518	1013667	2386250	10273777	1168112	3279402	6558280	2281926	4588516	6358975	5054991	4355138	1819674	7771213	1900730
MUSCULO_109	2615039	526110	2014108	537242	7858753	505661	623453	537038	494263	1297449	5470172	511396	1545306	3735798	1167798	2182727	2523466	2193665	2059945	978819	2181181	838435
MUSCULO_110	2579782	600840	2192678	547707	13432006	501341	657454	545665	500514	1429304	7622075	490843	1646585	2598405	1264103	3300527	4219200	2425148	2170723	1004545	1436085	972996
MUSCULO_111	2533334	581588	2370257	487142	13452826	463083	565556	506674	466745	1237205	5807269	485635	1746546	2685785	1133225	2358382	3813889	2494840	2229368	969345	1754949	1069189
MUSCULO_112	3485948	748574	3648402	713916	9418276	604078	747712	771786	641753	1676609	7244362	658256	2323653	4035224	1565073	2760849	4176564	3478116	3041332	1269576	2150203	1537855
MUSCULO_113	3564298	835807	2799119	845972	2434614	699045	815372	825772	678548	1320707	6303543	790785	2577503	4464813	1703299	2247630	3044380	3193547	2925110	1539282	2079714	1522992
MUSCULO_114	3184380	625002	2358125	605588	7736961	531312	620741	637099	535631	1087874	5820806	940919	2058721	4117519	1469448	3145122	4280337	2741715	2700390	1258615	6242085	1652237
MUSCULO_115	4295974	912604	4266608	908371	6048703	785749	895565	983138	796616	1661848	7146130	1039806	2893664	5958610	1888491	2998480	4865617	4479833	4039807	1603641	5383384	2076497
MUSCULO_116	6050426	1322273	9648944	1160200	26307592	1110713	1324610	1442626	1199204	2982651	14424925	1531255	4089281	6206879	2720972	7092091	11620188	8439451	6822800	2167639	10919578	3535942
MUSCULO_117	2323093	549775	1882010	505259	4999878	422902	561263	566589	476062	989835	5056916	605650	1656608	2235657	1100901	2165546	2776827	2110766	2276106	919461	3325935	961942
MUSCULO_118	3501120	714109	3647485	676299	12016901	631234	782795	751282	638936	1844692	7533277	635926	2104705	4847125	1578667	3108780	4367945	3653600	3014126	1299452	2019195	1470418
MUSCULO_119	2664868	625693	2178251	557317	16969809	488121	635090	599179	536569	1150354	10824152	692675	1949995	2857751	1253112	5613587	6414431	2701564	2493675	1004354	4032714	1084619
MUSCULO_120	3294289	707617	3564612	720531	7486350	584865	737577	718535	635372	1680679	6551537	606682	2090893	3543920	1478448	2188421	3606482	3524308	2927476	1373138	1143616	1575352
MUSCULO_61	4341115	967446	6014263	899589	22800456	815922	1025564	986816	845191	2626802	10338895	860052	2964443	4984439	1995505	4484862	8311573	5218470	4181314	1624818	3772273	2130947
MUSCULO_62	6723506	1261894	6319266	1223735	6275156	1026540	1274721	1330134	1133858	3269795	10941404	1117451	3974758	9367126	2618808	3826794	6492648	6355151	5288371	2321437	3993103	2613638
MUSCULO_63	4938656	1076244	7298813	966107	14716174	904401	1090139	1053125	908786	3101874	11354137	912499	3253539	5836807	2167533	4321812	8132340	6321230	4901841	1764032	3817463	2761048
MUSCULO_64	2872580	595307	4439434	530778	9749224	585655	617026	638859	530711	1890828	5704182	512225	1925815	4012708	1183394	2632476	5644249	3938276	2779028	1013003	2943471	1631662
MUSCULO_65	2376614	511906	4056588	453026	4044086	439252	505798	521126	455638	1439637	4317078	439894	1581794	3549294	1065735	1986375	3681189	3157021	2337798	864797	2651924	1367104
MUSCULO_66	1886019	525447	2127796	531605	2623895	646321	559660	578667	501875	1100882	3595541	508758	1754759	3449993	1094332	1671237	2215883	2254261	2196661	934568	2298289	1078099
MUSCULO_67	2391147	514673	3143718	482312	7294310	445548	531223	542847	439073	1214066	4757213	547553	1566271	3358349	1037184	2159721	3363951	2869243	2440200	864126	4020449	1223226
MUSCULO_68	2224014	489392	2713375	485996	5640355	438373	539228	503452	429661	1252282	4591773	458875	1408462	3106880	993530	1795843	2835466	2709366	2263458	826687	2000136	1165421
MUSCULO_69	1841893	478675	2547467	478090	6214451	643720	511601	576296	487935	1239590	3832018	493623	1522550	3461920	1033504	1894557	2782703	2504853	2236861	832932	3393502	1217792
MUSCULO_70	2338858	572059	2973273	494850	8190951	461111	544680	545644	451406	1298029	4621073	575800	1827066	3127824	1075810	2172793	3635528	2992097	2523698	882806	3916294	1306492
MUSCULO_71	2467356	612096	2987506	578849	4320236	609926	616074	638301	536092	1406457	4888748	524102	1849998	3229338	1227425	1967812	3160135	2995216	2592898	1038345	2376513	1321381
