Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GRASO_121	0.3063980398488971	0.36686000356529425	0.4293284170240887	0.49148888963338794	0.5891159177728694	0.665326034284246	0.7299319797696607	0.7980371196472235	0.8609897984151469	0.9083047975375717	0.9418294726501516	0.9901273427492104	1.0069703290632508	1.025080275392867	1.0374878511546086	1.0595338509931962	1.0878154126543782	1.1076373477120962	1.0958380470589528	1.0953151648031354	1.100694466211446	1.1143353625524852	1.123001323130803	1.124310655040719	1.1336872674321794	1.1533641374298802	1.1952170688964088	1.2295389194111594	1.275761639078897	1.2904556276349783	1.3079034629951614	1.3155302503875737	1.3277451871809753	1.2984680587040554	1.279713339294775	1.2792226586159325	1.2406686302867524	1.2523175175337338	1.2655647021729384	1.275597338461597	1.2678465189855654	1.2613205959186553	1.2759529217980348	1.279556423422034	1.2397923592725966	1.2242626453711392	1.2190746320405021	1.2095270378379515	1.227553891430477	1.2232047595660176	1.2405010426520746	1.2108242127138185	1.1998578892557028	1.1971923836043916	1.1740161006631122	1.1873786121835306	1.1737065232203805	1.1540605416315828	1.1476406581703533	1.0912855589452244	1.0510809016080909	1.0257245760276184	1.010377059044953	1.0023059368748397	1.0245779733297118	1.0136355083830868	1.0098232711439181	1.0123299732029443	1.0111182110520816	1.0032241881938126	1.0025029750106964	1.0083562147079026	1.0167598781637417	1.026237993403933	1.0390187694914543	1.0244528351851165	0.984349927904987	0.9746024915623647	0.9886928925855458	1.0028151865506703	0.9916579780803403	1.0181758067254356	1.0219350191986851	1.016875872384008	0.9958318047410734	0.980952147113725	0.9566663297443474	0.9210135844785625	0.9139726452587016	0.8827481609659836	0.8478887195196078	0.8017842080145391	0.7297926955124913	0.647212088925041	0.5233456561004507	0.4258229331106447	0.3267680028716415	0.22919921112515346	0.1241734592434154	0.031127900592853627
GRASO_122	0.3296206371040127	0.38669758032777757	0.44422228569998895	0.4972053185220029	0.559776403159427	0.6215696347529225	0.6821469671019308	0.742765611053625	0.8039829365064468	0.8560165299996179	0.8893801248685372	0.9065460785850087	0.9291505195353958	0.9511235255478947	0.9653150258876465	0.9939532660954872	1.021451765269798	1.0385043381225463	1.0251887904717645	1.0253097398812658	1.0314476663301315	1.0431938671952357	1.0513083902776332	1.0540506645949088	1.0618903943945905	1.0685322554522512	1.1345326068308161	1.1815710756774476	1.2306613560519586	1.2427555008606759	1.2546724677460495	1.2577502061201082	1.2745892035152242	1.2460201583773092	1.231346125946261	1.2409781353876723	1.2397994446212692	1.2542528404413702	1.2732864577170637	1.2831885144827992	1.2933624461955708	1.2802241675469017	1.2869155974388875	1.292549405670494	1.2628328251964815	1.2368976031550798	1.2396320601424147	1.2207820593813867	1.2175115019372083	1.2118660675348145	1.2092969831573435	1.2003481207819098	1.190832796503154	1.1873130020712597	1.1870020243479047	1.20263594832802	1.1929726088090182	1.174789022962035	1.1705277405887586	1.0946178404249656	1.0602536484868437	1.0687782107503179	1.0674968900390875	1.0697921282398735	1.067899712683561	1.060975515446058	1.0529819346696483	1.066796261269007	1.069620214842908	1.0748116564057588	1.0743942148589007	1.0704461859624954	1.0722948474096001	1.0835378669748934	1.090325591758578	1.0865479452381295	1.0469333216583545	1.0339760348314935	1.0362715443274484	1.0390746455947948	1.0243624643409126	1.0375498194005448	1.0439814008700194	1.0372961280574977	1.026938809414836	1.0180009094320728	0.9902490790300589	0.9647109746823791	0.9531310903546536	0.9194073959903537	0.8860800657925697	0.8331521808125535	0.7656235553661299	0.6966634509270206	0.5747155710236208	0.4659519606971403	0.35854723210073813	0.25378784354007283	0.142735339489157	0.035242124542451805
GRASO_123	0.1715009190282917	0.24937472386553447	0.3286952823190971	0.38148840817902424	0.5189780499079447	0.6240109003030849	0.7013993367483613	0.7945953992615267	0.8471943492988689	0.9073999363257081	0.9401431849288686	1.1520406330963804	1.1931528703070486	1.2190264518010525	1.2531376902111795	1.2928214471834678	1.3180275964718329	1.3490512739004892	1.3708968720479395	1.4105915391516521	1.4275880444178988	1.4642079944545865	1.495977618093153	1.5152840948482023	1.5317456116351347	1.551697285246011	1.6504820913288372	1.7235248803178251	1.7693322456883553	1.7849699163768058	1.7758046558006433	1.7595069519121251	1.7445546740771627	1.6908998664321908	1.6422745427322387	1.6189293619653864	1.53786610312447	1.4922605576213428	1.4812438367428733	1.46204571715769	1.4503723798121542	1.4590673179831966	1.4698165330963793	1.4997090445405996	1.5008889684851052	1.4840624380532976	1.469492082303222	1.4571830003947701	1.456548603778706	1.443652789471597	1.4253724766517857	1.4052174349691573	1.38143946980663	1.387735005231599	1.3825019571329544	1.3886630161468234	1.3655540956745762	1.3501639954419022	1.335293083505873	1.2062082680861015	1.031679558841684	0.9091192456649808	0.8602399503002168	0.8104988812237005	0.7947118368217808	0.7646044769968046	0.7438087423341362	0.7469794631263637	0.710732972298503	0.6946542677555059	0.6783317723346131	0.666745752764005	0.6546282906510705	0.653941437742333	0.6460896893934797	0.6287063631321378	0.6096379881632598	0.5907477085324074	0.5853384533061721	0.5832185115947153	0.5741727189470108	0.5694972897167085	0.5605196113412714	0.5547813507795388	0.5431146314151664	0.5275036133958475	0.47270995655386716	0.43293425214743125	0.41814998683043353	0.3964530091954739	0.37857247538949906	0.3596171276516335	0.3304367909573468	0.2908303528249287	0.24468850985021393	0.20255574206585225	0.1570740788191131	0.10094294120587914	0.04667794292222547	0.011687380135935307
GRASO_124	0.2973242265059631	0.3356493732952626	0.3705350790676234	0.40852878424356515	0.4560708014869635	0.5194114258681293	0.5778209549284866	0.6703980576827276	0.7606645314184836	0.8186082253485825	0.8659589646066926	0.9015402039050933	0.9441263875582858	0.9684204554329664	0.9743162353953736	0.9973259413098257	1.0259492843040074	1.0207341163296118	0.991160777292809	0.9874281839950615	0.9964074491053418	1.020975964485276	1.0223368934760644	1.0257002867547185	1.03841919060647	1.0473878308650328	1.1463309926889051	1.2299540750263187	1.3200674944411155	1.3378454181830968	1.3586465239003964	1.3551453523887893	1.3487311689406727	1.3188992721547126	1.2937084669599312	1.295010195435858	1.306741052295937	1.316858596571089	1.3350478637142418	1.347905990946465	1.3316136183918919	1.3235808360651022	1.333242462508893	1.354925851947868	1.3272566550315485	1.2936409584843873	1.2925902097208322	1.2886035871885577	1.3174350862588158	1.3109441104791066	1.315898071441657	1.3129592956423652	1.2853727648588926	1.2661800049447447	1.2282987448739717	1.2504564003944456	1.2732178196771589	1.2646077548305221	1.2993175486714257	1.1913654514041012	1.1405778256851378	1.114692130680437	1.0657142618301956	1.0604664549294207	1.0527035185668803	1.0248502191770703	0.9876028090976615	0.9788965246962954	0.9872255288515085	1.0250354082755244	1.0708720423650369	1.1060758654236178	1.1215171770138148	1.1202752738111996	1.1271963552798665	1.1318998736077708	1.067517862250921	1.0632357568387576	1.068911157395515	1.0697234537463054	1.0385874646651758	1.0329443000835223	0.993515787047069	0.9647438064015751	0.9553228457328753	0.9397998488425439	0.9287940098565209	0.8874970708969162	0.8400321078763293	0.8016044788715916	0.769220529811698	0.7038773139470186	0.6062383482796874	0.5292375274175907	0.426534437681476	0.35003263682626484	0.2720621825687333	0.20668636023308903	0.12363937252121823	0.029040749183986768
GRASO_125	0.29679457848722923	0.35926405239196096	0.42185810904382937	0.47620644998394934	0.5655653022527074	0.6395201174282766	0.7047481338208499	0.7752086802242024	0.8305806645371958	0.8867783079655226	0.9221838891346793	0.9966289615359719	1.0258289234779343	1.0528387776191468	1.0707579419018807	1.092362720095497	1.1081842087832499	1.1257411904413412	1.1239021896227404	1.1378012007577696	1.1440555075833942	1.1636813841136926	1.175682742589045	1.1772398898336605	1.1911131510508395	1.2124039478242377	1.274316446149351	1.330429821500696	1.379317605647739	1.3919369844960838	1.4003364426761382	1.4009066585460002	1.401624913419216	1.3664165075571868	1.3439942533169296	1.3388127754448662	1.3113213671514956	1.3070655701907148	1.3124059861892046	1.3120861210261037	1.2996075846971675	1.2902762643426653	1.3006182576584402	1.3041576203947702	1.283586663030833	1.2680185070320895	1.2650288468023705	1.2524386514157784	1.2503427532489653	1.2476604130330022	1.241526435098118	1.236956378291621	1.228009506784761	1.2312796919033502	1.2336044775383606	1.2495717456684923	1.2276323783839884	1.2097733672682214	1.1977294532796896	1.0990512224157332	1.0255033925564043	0.9942628920699987	0.9879506569879521	0.979651122552098	0.9877007273602402	0.9706815169110335	0.9620705086526189	0.9640179053474989	0.9611866236568312	0.9640756603985957	0.9651484469913445	0.9654950342783839	0.9662295823419875	0.9734209960516089	0.9798835988223225	0.9721331963930648	0.948741650004337	0.9401917508260267	0.9456843566347273	0.9522806613232312	0.939679568300976	0.946150877300901	0.9510689964338256	0.9510566085923569	0.934554775948674	0.9201835051972372	0.8698760947510623	0.8295524537697746	0.8132646593094662	0.7798810784478069	0.7495781736089534	0.7034106609079879	0.6424419692618765	0.575897003302353	0.47975766744410764	0.39537634898651464	0.30397456981785836	0.20860880503774806	0.10725616700854464	0.027347042310672542
GRASO_126	0.2738356768305352	0.3476258733218189	0.41458020615631397	0.4755300518870474	0.5732720068276281	0.654519834110286	0.7260070197150011	0.7891890423154145	0.8613366797237031	0.9042177399247059	0.9301554906683751	0.9802177654345412	1.014612077310764	1.0287795772245132	1.0305107614095537	1.041042700478816	1.0601002248813172	1.0762882789267738	1.0715011920575752	1.0921963438307019	1.1000794211060154	1.1166404280288622	1.1249787296123683	1.129312776388424	1.1402099194728799	1.1643210306796297	1.2839285899814625	1.3800413368054785	1.4340112186652236	1.4532778779214697	1.4818164555341933	1.4935258843143315	1.514757706729238	1.4910644077573627	1.474905724968383	1.4731378800538268	1.4419446579943929	1.4286367152050738	1.434808336741665	1.4322609800658324	1.4186782088320522	1.4107573653383714	1.4207671317512023	1.423473716396328	1.3896989143420584	1.3610592717269783	1.350129215279042	1.3317960710834842	1.3268422815129481	1.3171287691799785	1.3020741732831522	1.2893328000294035	1.2796995993607927	1.2799124669992314	1.2723373510373088	1.278911144432163	1.2673625691016217	1.2500547732754883	1.2348582770059824	1.081328042687236	0.9782915010802482	0.9583603387368255	0.9504992676402162	0.944269086514161	0.9435019204852608	0.9259978452903987	0.9085252814201035	0.9149255633194489	0.9164965725664156	0.9163394490431581	0.9089620708593446	0.9053992839130107	0.9044577473415647	0.9101660892550745	0.9100048553355129	0.8892101129272287	0.8519667365824206	0.8364957569370943	0.8494720014516488	0.8568031449065588	0.8479445712800512	0.8714755373953963	0.8819446315565888	0.8787292951087359	0.8688113738977732	0.860256220829727	0.820019369127983	0.7837878237730691	0.7772510034307831	0.7450068699177634	0.7174926919226469	0.6706220674515417	0.6098907846727477	0.5376848928423901	0.4363746565924441	0.34316551374856386	0.25577780398587396	0.17280749103554227	0.09204806931400476	0.023383942794369342
GRASO_127	0.34974532634687494	0.4068831189787979	0.463055453554966	0.5196558909295995	0.582160445804645	0.6403117635842978	0.6962072644699516	0.7498860892392852	0.8106296383315708	0.849055428444858	0.8771923568945625	0.9112197002398162	0.9248208376575877	0.9407127770530673	0.9525932202728947	0.9799771700975339	1.0077211589678479	1.0294875194740492	1.0222041599383946	1.026683021734056	1.0384157676261223	1.0500777331123903	1.0551642386579125	1.0604963168956956	1.0740177718988742	1.0902837094586604	1.1509582929015958	1.2040159926680358	1.2636831411935792	1.2757975882114063	1.2876913556830598	1.2956651048468897	1.316200424071483	1.2939960985545733	1.2820685992043084	1.2822738781146024	1.2777403200014108	1.2868576045019064	1.3000448550647772	1.3104131891504707	1.3046717186382177	1.289115793544752	1.3010353760076265	1.3083432907063395	1.27724211981068	1.2565260556027529	1.2479707746168904	1.2197158579784164	1.213219841609283	1.1999100963275504	1.1965791397638943	1.193443977504521	1.192446625682639	1.1907732773394504	1.187567995380728	1.2043749257045302	1.1788366233755505	1.1588798245280885	1.1507171680071704	1.067165041419603	1.0205433648190587	1.0154652243934796	1.0212618408343774	1.024604494324575	1.0400579412223696	1.0277978045761	1.0173440823846593	1.029886813261011	1.034271119872813	1.0352032153682014	1.037679414958737	1.0438015804854537	1.0560935103528126	1.0628273132885269	1.0717968026993925	1.073021468287021	1.035863060472142	1.0220399009023076	1.0247566228410152	1.034068819039104	1.0226085596076597	1.034210217526312	1.038068024617313	1.0262890228527088	1.0181223077461774	1.0057041214716953	0.9907536824907729	0.9659984275645045	0.9510617226506048	0.9214174645151155	0.8896214788391069	0.8375412779221078	0.7638688188358856	0.6890751877445509	0.5730212458240661	0.47097374151073873	0.3618010024925416	0.2565830656199258	0.1446284730413993	0.03566791536256911
GRASO_128	0.26418052265192926	0.3225505933938643	0.3824784596763027	0.4380607230148423	0.5394066049367499	0.6201199940424504	0.6870296193741412	0.7556903550365993	0.8233375379016687	0.8896959411029952	0.9230941515923616	0.9824184196371475	1.0033548050688579	1.027483309408868	1.0376602775282846	1.0586584003173043	1.0910941846426518	1.1139763786743857	1.11205313067536	1.1252656838646462	1.141977759644945	1.1868254737294706	1.1986478001730034	1.2093713600405458	1.2221064799718264	1.2406829296211017	1.3268081449811893	1.3867295418882213	1.426707418010902	1.4393305689350884	1.4489839331204997	1.439601546926961	1.4365983246094824	1.3806911400049386	1.3622254133186988	1.3648244418397115	1.3211653243580959	1.3421248037244085	1.3451135380483348	1.3493533683560304	1.3349986463374257	1.322103099777522	1.3416505228188045	1.359542703323664	1.3354070619035714	1.3224443365846938	1.3149603392645655	1.296542565150384	1.2910383969213035	1.2809696638167538	1.3109203092954353	1.2610596359005408	1.2458666978678001	1.2333656961454003	1.2362669901681362	1.2460167852590516	1.2282271227064328	1.210646802260568	1.203431319586502	1.1088207513030464	1.041875052438032	1.0221216466869723	1.0179776431046963	1.0105166581713554	1.0091537821993828	1.004569955481989	0.9961876404413736	0.993417854889018	0.9775411810698887	0.9557485087993182	0.957302621415634	0.9544398390709167	0.9580933691901753	0.962657144764284	0.963443427219272	0.9513292564541543	0.9166870539690162	0.9002128104670856	0.9010554177561296	0.9114360463053334	0.8984673993104909	0.9037432653440002	0.9013332270677443	0.8937761600811177	0.8788689934686119	0.8563184373352146	0.81420302975905	0.7787407706497291	0.7683780966162334	0.7414062515499561	0.7124739746422691	0.667993157083249	0.6020305012253631	0.5332173147342187	0.43862199526841306	0.3598030321125365	0.2759459500051278	0.19222861130654761	0.10058014582495928	0.02434492648467802
GRASO_129	0.5173271047037288	0.6865201757987729	0.7739286060198313	0.8295279458417909	0.899131065795849	0.9447207000988405	1.0046529530893453	1.0458298619069406	1.044612436253734	1.0185191193633016	1.0177853346789547	1.0104768394348551	1.0622195085387574	1.0444551287141783	0.9871403019863554	0.9347848808844791	0.9253229032752277	0.9137191221285097	0.8953707069397203	0.9309130932883427	0.9688134833780693	0.9980193546015484	0.9983738541927193	1.000198957299623	1.016122112733624	1.0558286044108813	1.2944201400045894	1.448164119239206	1.5279739303975526	1.5426347472755215	1.5628567420941673	1.5810890062914258	1.6103504156845054	1.588617028340237	1.5703147999755616	1.5711868432352247	1.5685885323027005	1.5187657329837114	1.5115336583220036	1.4863058491880001	1.4801804592713856	1.4746300300025315	1.477813199520239	1.4805823541095424	1.429948991895605	1.3558323064991762	1.3325199651433421	1.3203423161150771	1.2915816806784608	1.2479783635865782	1.2165058907691795	1.1970347148935427	1.175909684336364	1.2275004503657165	1.2981157395351373	1.3219963939146353	1.3161296177162531	1.320995567812725	1.323729418528163	1.0998327612579686	0.948793223933958	0.9257813972422986	0.9080555513263868	0.9018895012689774	0.8984363084664595	0.902760456838389	0.8839338000841506	0.8975226614412628	0.8919337447755953	0.8933610354959889	0.9052728469305573	0.8775386905631793	0.8731150410451116	0.8836537760065168	0.8636107452554144	0.8354120448819016	0.8218143153370725	0.7953861644921942	0.7842262423566875	0.7910951112883655	0.7932889433934989	0.7846696016752228	0.7816541428217688	0.7655026914822926	0.765585761730001	0.7633102091055279	0.6697211838646786	0.6215247350084078	0.6087991636490953	0.5866700840976397	0.553280458095647	0.5230653924961829	0.5002984482547789	0.43943960739928667	0.3610547016928599	0.2737483517921866	0.20956898025104825	0.12622392396369142	0.07589106428019501	0.016834289271512884
GRASO_130	0.3744629547490732	0.42273747122302485	0.46913397978357096	0.5181377838161976	0.5687271644544545	0.6236851167578314	0.669415555935408	0.7268391312209658	0.8187349576916519	0.8621197845579367	0.886557955058753	0.8997330454254931	0.9106619622004212	0.9256122332955126	0.9331014368181118	0.954892938720279	0.9887521621108866	1.0143152429296967	1.0204043398688158	1.022116974128571	1.023581002537908	1.041263887044881	1.0580478528093007	1.0710627922324558	1.075942236307062	1.0871930265631984	1.1542342000785526	1.1966600427513094	1.2456093867524574	1.2591692243771946	1.27507698215183	1.2700000199922983	1.2563231272349107	1.2214847197187273	1.22079586740098	1.2366233171547278	1.2373930203204802	1.252861000348528	1.283640380182538	1.2866811732850945	1.260876790935625	1.2409534030598277	1.2654926945074998	1.27718571824129	1.257371038232936	1.2405391742776504	1.2424416530378168	1.21336884788031	1.2152653498235795	1.2148160447576033	1.2191765581187144	1.2167118296093402	1.207162167989105	1.2016463898088257	1.199970141500574	1.2114820175704466	1.1983569795208877	1.1727116020008848	1.1655156000242817	1.0954386427244558	1.068923641612803	1.0758901820225897	1.0552810676247228	1.0529725156146152	1.0778270966605616	1.0862344850597347	1.0812678962758682	1.0829702812986315	1.0850024027561427	1.0784156204744666	1.066125601195525	1.0618070884094974	1.0599479709113173	1.0602003580037898	1.068113743758409	1.059893975078805	1.0317370835749575	1.0269124389729127	1.0368336261220963	1.0464698052096109	1.0340956277517475	1.0376219608170747	1.0303227068817022	1.0196497437818088	1.0069649774956038	1.0016534438181741	0.9951922938380762	0.9793188431459244	0.9648164843115363	0.9396665244151824	0.9002744142937188	0.8366944483542045	0.7577411894051247	0.68315715627794	0.5744851044374645	0.47701209922660626	0.36794276967202916	0.2625211139607265	0.15102722476699348	0.036746899098560076
