Sample	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_130	2912407.0	20002.0	19388.0	18678.0	19742.0	31525.0	28901.0	31556.0	49861.0	54757.0	45136.0	50228.0	52972.0	59391.0	69277.0	80052.0	89302.0	101987.0	115183.0	140159.0	163173.0	188679.0	206151.0	228096.0	262004.0	309383.0	348173.0	396655.0	430121.0	490555.0	617662.0	1880921.0	14623116.0	26721204.0
GRASO_131	957751.0	5540.0	6045.0	6831.0	8506.0	11265.0	11221.0	13080.0	19745.0	24138.0	25553.0	31144.0	31838.0	39517.0	51268.0	61931.0	68530.0	78379.0	90619.0	113329.0	134131.0	156954.0	174689.0	198398.0	229409.0	277217.0	317529.0	361134.0	390460.0	458209.0	592274.0	1930181.0	14426151.0	26094974.0
GRASO_132	1201691.0	19226.0	17916.0	17936.0	17953.0	36486.0	29807.0	29800.0	49682.0	52952.0	37167.0	39214.0	39473.0	42524.0	46049.0	52692.0	58270.0	64867.0	73357.0	89461.0	106037.0	123852.0	133399.0	147879.0	173587.0	206439.0	235155.0	265434.0	288859.0	338124.0	431920.0	1334052.0	10855606.0	19676600.0
GRASO_133	1827483.0	4932.0	5669.0	6669.0	7703.0	9764.0	9876.0	12110.0	17034.0	20636.0	21015.0	24613.0	26777.0	33768.0	43156.0	52130.0	58863.0	68571.0	79615.0	100867.0	120162.0	141882.0	154084.0	172876.0	203298.0	244929.0	277042.0	311811.0	338183.0	394675.0	505257.0	1658602.0	13257537.0	23778002.0
GRASO_134	4436420.0	56678.0	58403.0	53208.0	62786.0	113980.0	85921.0	87729.0	149248.0	121850.0	76031.0	76881.0	76249.0	73245.0	69801.0	77570.0	88493.0	101979.0	113517.0	132945.0	156204.0	181476.0	192700.0	215469.0	250394.0	295747.0	335786.0	370689.0	384147.0	435795.0	521143.0	1222246.0	8497582.0	15823171.0
GRASO_135	605622.0	82681.0	45408.0	39654.0	36636.0	53905.0	40200.0	43213.0	61096.0	56618.0	49196.0	48508.0	45469.0	47066.0	50576.0	56612.0	65425.0	75549.0	81914.0	91507.0	106489.0	122861.0	138557.0	153218.0	174616.0	203397.0	230029.0	260339.0	282045.0	317020.0	394939.0	1103046.0	8813595.0	17052454.0
GRASO_136	1018654.0	11865.0	11956.0	12819.0	15855.0	21938.0	20984.0	24485.0	34497.0	41651.0	41183.0	51183.0	51968.0	58730.0	72923.0	87267.0	96236.0	111644.0	128409.0	156643.0	181217.0	211606.0	226902.0	256225.0	291011.0	349316.0	386717.0	432540.0	450131.0	511618.0	621951.0	1742977.0	12007721.0	20205077.0
GRASO_137	4013183.0	810097.0	314180.0	183834.0	143815.0	256766.0	161992.0	183875.0	293231.0	243635.0	192662.0	189721.0	161572.0	128314.0	98652.0	96373.0	100058.0	116506.0	114508.0	117748.0	135085.0	157888.0	173467.0	189956.0	215973.0	247095.0	278434.0	309019.0	325459.0	358978.0	429173.0	978471.0	7150025.0	13787435.0
GRASO_138	3470440.0	7815.0	8732.0	7121.0	8501.0	11536.0	13144.0	15883.0	20929.0	27846.0	32231.0	45622.0	46517.0	56567.0	70981.0	86776.0	101138.0	123319.0	145799.0	173030.0	197900.0	212807.0	232206.0	252463.0	301848.0	354302.0	391439.0	403160.0	432549.0	488367.0	614971.0	1823204.0	13450851.0	24021798.0
GRASO_139	3170581.0	26652.0	26122.0	16643.0	15324.0	20606.0	23501.0	25497.0	37059.0	44276.0	33186.0	41139.0	38777.0	42202.0	49974.0	60334.0	69439.0	81637.0	97785.0	115243.0	137286.0	157912.0	170634.0	186477.0	216722.0	258999.0	286987.0	303318.0	323730.0	367798.0	465498.0	1179152.0	9143240.0	16456891.0
GRASO_140	1906173.0	13176.0	15424.0	12346.0	13069.0	18275.0	19057.0	24856.0	26623.0	37732.0	39785.0	50205.0	54183.0	57565.0	69657.0	88492.0	106466.0	127849.0	150437.0	174205.0	214076.0	262878.0	273097.0	288482.0	328954.0	389284.0	462269.0	491801.0	512208.0	559782.0	721167.0	1935702.0	16985678.0	28540404.0
GRASO_141	1639722.0	11318.0	10941.0	8820.0	9518.0	13596.0	15167.0	17250.0	23916.0	32489.0	30778.0	40586.0	41874.0	49728.0	64290.0	81389.0	94669.0	114829.0	137717.0	169226.0	208699.0	245723.0	263632.0	287632.0	345520.0	414712.0	452448.0	467590.0	499668.0	561953.0	705419.0	1689783.0	13551110.0	21869457.0
GRASO_142	1586859.0	17477.0	18100.0	12094.0	12589.0	17287.0	17288.0	22748.0	25151.0	37404.0	33603.0	42759.0	44919.0	49045.0	60263.0	77137.0	93556.0	110396.0	133995.0	158826.0	194306.0	231848.0	251332.0	275950.0	323353.0	383154.0	444829.0	468743.0	494380.0	550931.0	701280.0	1822609.0	14908244.0	25494744.0
GRASO_143	8398393.0	74832.0	78475.0	61508.0	64696.0	80133.0	78006.0	96057.0	98753.0	132054.0	121001.0	151778.0	155968.0	153049.0	176006.0	213742.0	229834.0	269905.0	278290.0	312341.0	366626.0	419776.0	414627.0	393369.0	432486.0	517478.0	621829.0	651328.0	704423.0	791431.0	915614.0	1427603.0	10072328.0	16437649.0
GRASO_144	2839277.0	963068.0	1077239.0	734383.0	853705.0	1066120.0	1192773.0	1310322.0	1479310.0	1372463.0	1437969.0	1326482.0	1195345.0	1119167.0	1105798.0	1018737.0	1126415.0	1202298.0	1168158.0	1166932.0	1088860.0	1032067.0	991646.0	1025976.0	994913.0	978122.0	998998.0	985246.0	908838.0	783649.0	874680.0	1277953.0	7242392.0	12973211.0
GRASO_145	2298733.0	47486.0	35912.0	33278.0	33118.0	44392.0	47802.0	57449.0	77332.0	75198.0	92928.0	105817.0	105811.0	118788.0	136433.0	159351.0	192690.0	223869.0	253892.0	298018.0	355315.0	417003.0	482192.0	532526.0	620974.0	742937.0	854727.0	974608.0	1095270.0	1268197.0	1721387.0	6196458.0	56770295.0	107856286.0
GRASO_146	1476476.0	101179.0	72079.0	68018.0	66501.0	89913.0	89229.0	105745.0	139289.0	127463.0	142119.0	150011.0	135493.0	129893.0	130358.0	139303.0	161032.0	164865.0	183472.0	187098.0	230789.0	262762.0	248987.0	284937.0	314193.0	370013.0	406601.0	441866.0	476395.0	518097.0	637530.0	1584915.0	13276503.0	27743394.0
GRASO_147	1217514.0	107506.0	67448.0	62352.0	53177.0	78811.0	79680.0	99293.0	132880.0	119710.0	114448.0	110500.0	88437.0	79493.0	74595.0	66882.0	67897.0	81386.0	88738.0	84321.0	98972.0	104377.0	115295.0	127760.0	145691.0	168997.0	192073.0	213328.0	233563.0	264891.0	340072.0	1081231.0	9241442.0	18654045.0
GRASO_148	1930496.0	118386.0	77837.0	71633.0	64563.0	93537.0	93268.0	112997.0	158643.0	135791.0	149421.0	160081.0	114752.0	98074.0	92052.0	77497.0	70923.0	82627.0	100736.0	85985.0	97188.0	106591.0	118257.0	131847.0	148234.0	169787.0	193152.0	211825.0	236455.0	265745.0	354825.0	1333344.0	12275175.0	24327034.0
GRASO_149	838785.0	52060.0	30672.0	25352.0	21701.0	30601.0	30345.0	36985.0	49116.0	43985.0	43052.0	45673.0	37042.0	35124.0	34754.0	34469.0	37211.0	44049.0	49548.0	51692.0	60998.0	68850.0	77692.0	85009.0	100243.0	118142.0	135326.0	149212.0	167549.0	189490.0	253125.0	933198.0	8419334.0	16896983.0
GRASO_150	1626372.0	68393.0	44868.0	41096.0	34975.0	50188.0	50736.0	59353.0	81055.0	71225.0	81347.0	86163.0	73232.0	71762.0	75732.0	79186.0	88326.0	105070.0	116532.0	128254.0	151180.0	176551.0	196096.0	218087.0	254849.0	297400.0	341559.0	370497.0	419084.0	464855.0	599753.0	2024019.0	18301857.0	36608447.0
GRASO_151	989631.0	69422.0	41677.0	38234.0	33841.0	47620.0	46472.0	54998.0	76138.0	64353.0	70319.0	76196.0	62571.0	57915.0	59627.0	60904.0	69467.0	81877.0	89432.0	98581.0	116127.0	136307.0	152139.0	166778.0	198048.0	235622.0	267827.0	289664.0	325753.0	362209.0	457311.0	1430505.0	12573626.0	25748689.0
GRASO_152	2229610.0	27391.0	21855.0	22069.0	23826.0	32314.0	34661.0	38220.0	49314.0	47307.0	56177.0	62820.0	64475.0	71575.0	83206.0	95099.0	114827.0	134480.0	150645.0	170295.0	196438.0	226602.0	257500.0	285523.0	326294.0	369963.0	414487.0	456729.0	497801.0	556574.0	698321.0	2041591.0	16079856.0	31911501.0
GRASO_153	886260.0	14728.0	12058.0	13627.0	15394.0	21269.0	22455.0	25876.0	32756.0	33531.0	41954.0	46800.0	47355.0	54103.0	61788.0	71155.0	84600.0	96621.0	109159.0	122011.0	141555.0	165259.0	187259.0	204432.0	228311.0	262742.0	295652.0	330193.0	361748.0	405731.0	517611.0	1591526.0	14582456.0	26943218.0
GRASO_154	504527.0	40084.0	45511.0	39665.0	43361.0	76333.0	115469.0	46913.0	42833.0	28523.0	72167.0	30589.0	21147.0	18484.0	20110.0	26604.0	26997.0	26812.0	28736.0	33399.0	38758.0	42649.0	51050.0	58795.0	60268.0	62805.0	86846.0	87579.0	87647.0	92667.0	119745.0	375525.0	3353215.0	6468047.0
GRASO_155	886361.0	28397.0	18821.0	19086.0	16409.0	23797.0	24044.0	31040.0	45690.0	41133.0	55428.0	58913.0	51622.0	54605.0	62152.0	71378.0	84925.0	96852.0	110537.0	125850.0	148255.0	177064.0	205196.0	226820.0	259959.0	304607.0	345678.0	391713.0	436992.0	498979.0	660973.0	2270652.0	21922806.0	40744220.0
GRASO_156	2209543.0	411295.0	228901.0	182189.0	174944.0	278615.0	183435.0	197251.0	319036.0	272241.0	190716.0	159836.0	129251.0	119259.0	102276.0	100377.0	101153.0	111154.0	105146.0	98775.0	109148.0	127293.0	134238.0	145542.0	161975.0	186217.0	199789.0	225664.0	237776.0	268578.0	329753.0	876055.0	7224415.0	12629227.0
GRASO_157	1752014.0	178694.0	114525.0	110017.0	98043.0	144580.0	148516.0	173820.0	236478.0	208244.0	199340.0	213162.0	151134.0	134938.0	131681.0	113045.0	102268.0	118692.0	156112.0	108305.0	120232.0	119619.0	131307.0	144194.0	154059.0	170284.0	196067.0	214316.0	233043.0	261544.0	343795.0	1184977.0	10358818.0	20808201.0
GRASO_158	793940.0	8346.0	6158.0	5932.0	5636.0	7787.0	8118.0	9342.0	12100.0	11412.0	14025.0	13747.0	13048.0	12873.0	13432.0	14858.0	18073.0	22905.0	25446.0	29498.0	35507.0	44236.0	52666.0	60161.0	70094.0	83257.0	93774.0	106760.0	117605.0	139495.0	206315.0	954367.0	10027465.0	18521429.0
GRASO_159	781593.0	5550.0	5173.0	5963.0	6867.0	9039.0	10223.0	12000.0	15889.0	16707.0	19887.0	24769.0	26068.0	31602.0	38945.0	46147.0	56758.0	67254.0	77113.0	91659.0	110664.0	134307.0	159104.0	178253.0	209581.0	251845.0	292679.0	339552.0	386537.0	450376.0	617323.0	2379427.0	21693930.0	41751269.0
GRASO_160	1492192.0	14051.0	13393.0	13564.0	15867.0	21776.0	23528.0	23700.0	27398.0	27557.0	31535.0	35964.0	36902.0	43242.0	49713.0	58095.0	68710.0	80714.0	92089.0	102905.0	119778.0	142131.0	165703.0	182743.0	210278.0	245841.0	281730.0	320083.0	359598.0	409571.0	531466.0	1760718.0	14998154.0	28762431.0
GRASO_161	2039257.0	120521.0	80078.0	78375.0	82266.0	116287.0	112831.0	125464.0	152159.0	132601.0	152285.0	156254.0	135917.0	118732.0	108268.0	105152.0	113838.0	135740.0	157456.0	157518.0	181874.0	210352.0	240467.0	267428.0	304353.0	344241.0	383465.0	422440.0	451097.0	493782.0	586239.0	1311395.0	9411278.0	17829161.0
GRASO_162	721225.0	41784.0	26301.0	26574.0	27269.0	39135.0	39376.0	48253.0	61995.0	55969.0	60723.0	66489.0	57516.0	53324.0	50987.0	51278.0	55572.0	65986.0	77697.0	83617.0	99517.0	116231.0	135295.0	155836.0	184292.0	219511.0	253595.0	288950.0	326618.0	380414.0	507977.0	1753326.0	15533224.0	30833058.0
GRASO_163	1008327.0	108132.0	67278.0	62691.0	52360.0	75481.0	78855.0	99959.0	133599.0	130816.0	119935.0	118845.0	94503.0	85212.0	76064.0	66464.0	61133.0	72502.0	90009.0	73531.0	84400.0	90211.0	101960.0	114299.0	131456.0	156377.0	180483.0	202955.0	228699.0	263275.0	345371.0	1163024.0	10465682.0	20563338.0
GRASO_164	930061.0	92432.0	61867.0	58705.0	56028.0	83988.0	85497.0	105986.0	146954.0	133435.0	131394.0	138165.0	108302.0	95895.0	85091.0	69081.0	62744.0	75045.0	99617.0	70655.0	79815.0	85362.0	94750.0	107098.0	119540.0	139513.0	159322.0	176054.0	195258.0	226249.0	294247.0	970267.0	8587715.0	17202551.0
GRASO_165	548187.0	138681.0	88493.0	79374.0	68884.0	102441.0	110260.0	135570.0	187905.0	178043.0	166933.0	168740.0	136514.0	125591.0	117817.0	103738.0	101252.0	119290.0	150010.0	128152.0	151259.0	161914.0	184576.0	207290.0	236585.0	278087.0	316467.0	351811.0	386125.0	435229.0	550426.0	1646394.0	13585911.0	26458167.0
GRASO_166	1158845.0	101058.0	68494.0	60953.0	53459.0	81587.0	84194.0	103295.0	143986.0	130987.0	126816.0	127474.0	100001.0	86723.0	77364.0	66165.0	63629.0	75121.0	88933.0	78729.0	91625.0	98063.0	111473.0	125794.0	144725.0	168907.0	194417.0	220090.0	243637.0	282811.0	370568.0	1240084.0	10504085.0	21045729.0
GRASO_167	5050479.0	257976.0	109963.0	90973.0	80861.0	122012.0	84897.0	95719.0	143607.0	129451.0	106418.0	92831.0	83975.0	75715.0	65569.0	70576.0	77399.0	87574.0	93642.0	99044.0	114485.0	133436.0	150241.0	164997.0	191169.0	224029.0	256776.0	292428.0	310022.0	345408.0	425272.0	1102538.0	8289890.0	16416319.0
GRASO_168	669330.0	35470.0	25298.0	21623.0	18244.0	27665.0	28679.0	35918.0	52851.0	46921.0	61366.0	60193.0	52210.0	47709.0	48204.0	51002.0	57742.0	68025.0	76838.0	86150.0	102241.0	121498.0	139648.0	156612.0	181265.0	213166.0	244701.0	276111.0	304299.0	350459.0	444281.0	1343237.0	12026028.0	22005055.0
GRASO_169	3394275.0	161943.0	112555.0	111056.0	104226.0	164228.0	134615.0	140758.0	201009.0	185315.0	154500.0	171477.0	145082.0	149470.0	153338.0	159727.0	173914.0	191206.0	213766.0	208051.0	230219.0	269258.0	291340.0	302954.0	321589.0	375753.0	424499.0	482554.0	525916.0	569720.0	700683.0	1315174.0	11759002.0	17619388.0
GRASO_170	206396.0	18884.0	11770.0	10971.0	10179.0	17103.0	13264.0	14821.0	21787.0	20698.0	17918.0	19283.0	18124.0	20721.0	23149.0	26403.0	30988.0	36124.0	41519.0	47946.0	57200.0	68589.0	79798.0	91945.0	107358.0	128856.0	153370.0	178638.0	204159.0	239195.0	331511.0	1337425.0	12027292.0	23178601.0
GRASO_171	582688.0	87729.0	54267.0	32692.0	24072.0	38615.0	32358.0	36492.0	56607.0	50206.0	43105.0	43964.0	41146.0	39166.0	36059.0	39052.0	44534.0	51385.0	58221.0	64931.0	78064.0	92511.0	107364.0	121400.0	142441.0	169975.0	201340.0	233189.0	260461.0	300187.0	402758.0	1484917.0	12603041.0	24611517.0
GRASO_172	2760319.0	452372.0	214719.0	165224.0	118075.0	229790.0	152120.0	173474.0	282478.0	239611.0	176018.0	162673.0	145117.0	111556.0	79729.0	73762.0	74154.0	85306.0	82653.0	78541.0	89209.0	97769.0	108495.0	118279.0	134641.0	156897.0	181404.0	205153.0	221885.0	251132.0	315028.0	900175.0	7132370.0	14044395.0
GRASO_173	889563.0	193371.0	137995.0	79296.0	54912.0	82746.0	72255.0	85120.0	130516.0	111551.0	91443.0	89287.0	73913.0	60784.0	44178.0	39878.0	40082.0	45253.0	47667.0	44925.0	50990.0	57695.0	64317.0	72127.0	83200.0	99172.0	115528.0	133724.0	148355.0	170347.0	221815.0	750611.0	6321911.0	12252643.0
GRASO_174	68468.0	1143.0	812.0	841.0	995.0	1131.0	1061.0	1335.0	1618.0	2166.0	2790.0	2877.0	3221.0	4236.0	5827.0	7155.0	7895.0	9140.0	11157.0	13711.0	16640.0	19623.0	23645.0	26234.0	31413.0	37633.0	45472.0	52516.0	60553.0	73451.0	122255.0	762512.0	7244834.0	14234391.0
GRASO_175	412709.0	52215.0	29285.0	29023.0	27501.0	48868.0	37948.0	42745.0	64308.0	58913.0	53942.0	51959.0	46149.0	44273.0	43063.0	47261.0	54497.0	64445.0	70055.0	76305.0	88770.0	105643.0	121003.0	135845.0	155265.0	178487.0	201303.0	227852.0	251461.0	284331.0	355617.0	1001047.0	8558873.0	16104490.0
GRASO_176	97328.0	3145.0	2049.0	1904.0	2140.0	2653.0	2151.0	2751.0	3566.0	4538.0	5259.0	6734.0	6899.0	8147.0	11414.0	15338.0	16931.0	18507.0	22505.0	27722.0	32701.0	38781.0	47754.0	53783.0	62250.0	72446.0	86186.0	102064.0	112410.0	131875.0	196621.0	932642.0	8897202.0	16033289.0
GRASO_177	60430.0	7174.0	3881.0	3238.0	3081.0	4863.0	3719.0	4411.0	5639.0	7363.0	6078.0	6491.0	5757.0	7341.0	9286.0	11485.0	12337.0	14417.0	17297.0	21439.0	25458.0	29809.0	34047.0	39458.0	45826.0	55523.0	65675.0	74917.0	84688.0	100207.0	150542.0	738018.0	7078435.0	13120568.0
GRASO_178	62326.0	10299.0	5855.0	5206.0	4683.0	7218.0	6458.0	7517.0	10727.0	10923.0	11302.0	12640.0	13140.0	15337.0	18491.0	21812.0	25916.0	30598.0	36447.0	44069.0	53979.0	65553.0	77417.0	90408.0	107615.0	130557.0	153142.0	179533.0	205873.0	240485.0	333451.0	1298027.0	11387196.0	22301416.0
GRASO_179	203707.0	34177.0	18725.0	12879.0	10357.0	17208.0	13890.0	15762.0	24223.0	24508.0	23445.0	26761.0	27201.0	31388.0	36934.0	43751.0	51921.0	62282.0	72802.0	87476.0	106751.0	130180.0	152708.0	176237.0	208002.0	249802.0	294516.0	343664.0	385509.0	444556.0	578905.0	1862418.0	15292784.0	29896804.0
GRASO_180	360291.0	73758.0	43416.0	28270.0	22632.0	36439.0	29411.0	33216.0	48422.0	45558.0	37042.0	37850.0	35141.0	35671.0	36518.0	41295.0	46675.0	53638.0	59563.0	67500.0	80337.0	95588.0	108953.0	122715.0	143897.0	172958.0	200427.0	230680.0	258099.0	301394.0	395384.0	1365742.0	11730486.0	22369494.0
HIGADO_01	289453.0	3116.0	3721.0	4293.0	5556.0	7177.0	8165.0	9239.0	11640.0	13552.0	16650.0	20101.0	23099.0	27562.0	31763.0	37024.0	42690.0	50452.0	54182.0	64336.0	75446.0	82494.0	91610.0	91649.0	104523.0	124481.0	143808.0	161320.0	177092.0	207626.0	281635.0	961044.0	8220533.0	15840576.0
HIGADO_02	408765.0	6359.0	6067.0	6461.0	6850.0	9527.0	10389.0	11927.0	16471.0	18369.0	21853.0	25339.0	29507.0	35714.0	39375.0	44435.0	51934.0	59396.0	65410.0	73620.0	84808.0	98613.0	110650.0	112750.0	125155.0	148345.0	168663.0	191947.0	209445.0	236192.0	343748.0	1319736.0	12398353.0	24498346.0
HIGADO_03	365290.0	4439.0	4072.0	4196.0	4562.0	6159.0	6790.0	7538.0	9584.0	11137.0	13309.0	15839.0	18524.0	23053.0	26238.0	29430.0	34830.0	41060.0	45814.0	51829.0	60082.0	69242.0	79750.0	78937.0	88402.0	105109.0	122333.0	142972.0	159768.0	181388.0	272310.0	1122679.0	10862666.0	21254026.0
HIGADO_04	360466.0	4028.0	3930.0	4271.0	4934.0	6681.0	7508.0	8500.0	11302.0	13399.0	15871.0	19508.0	22532.0	27582.0	30830.0	35455.0	41535.0	47940.0	53210.0	62001.0	72911.0	83439.0	94328.0	94341.0	105606.0	128620.0	148369.0	173927.0	194840.0	220133.0	311320.0	1037470.0	9862090.0	19585565.0
HIGADO_05	178931.0	3531.0	3067.0	3061.0	2878.0	3958.0	4144.0	4684.0	6508.0	7370.0	8489.0	10203.0	11609.0	13914.0	16058.0	18396.0	21962.0	25402.0	28764.0	33585.0	39806.0	46503.0	53761.0	55476.0	62968.0	75580.0	88361.0	102528.0	116712.0	133858.0	215436.0	1055771.0	10002895.0	19849266.0
HIGADO_06	324307.0	4487.0	4854.0	5913.0	6692.0	8968.0	10469.0	11354.0	14420.0	17018.0	20611.0	25287.0	30489.0	36757.0	40513.0	45921.0	54406.0	63813.0	71067.0	80032.0	92587.0	106641.0	123094.0	116708.0	129366.0	152601.0	174428.0	198827.0	216840.0	239596.0	332602.0	1206317.0	10929567.0	21309932.0
HIGADO_07	354071.0	8470.0	8126.0	9190.0	9363.0	12714.0	14282.0	15909.0	21284.0	24341.0	28436.0	33614.0	39406.0	48119.0	53466.0	59102.0	69653.0	78019.0	86544.0	97934.0	113999.0	129712.0	148772.0	145370.0	161356.0	192731.0	220776.0	253694.0	280985.0	312653.0	446913.0	1641289.0	15394921.0	30945071.0
HIGADO_08	293420.0	5122.0	5060.0	5193.0	5923.0	7858.0	8980.0	10231.0	13209.0	15641.0	19155.0	22246.0	25839.0	32160.0	37250.0	41584.0	46303.0	52802.0	59525.0	67601.0	78442.0	87429.0	98512.0	101430.0	112579.0	134413.0	153346.0	171290.0	193269.0	221105.0	326679.0	1264229.0	12062782.0	24113833.0
HIGADO_09	184969.0	3822.0	4545.0	5608.0	7101.0	8978.0	10170.0	11444.0	14618.0	16901.0	19686.0	24387.0	27581.0	32692.0	36933.0	41446.0	47137.0	55247.0	60610.0	68359.0	78592.0	86270.0	96347.0	99014.0	109089.0	127249.0	141996.0	158935.0	173955.0	200586.0	277107.0	1060324.0	9647123.0	17915699.0
HIGADO_10	290839.0	3918.0	4718.0	5812.0	7254.0	9804.0	11825.0	13879.0	19242.0	22125.0	26447.0	32623.0	37746.0	47887.0	52546.0	57912.0	67903.0	77926.0	85988.0	93627.0	106348.0	123143.0	143032.0	144066.0	156026.0	186062.0	207719.0	238218.0	267596.0	299868.0	414826.0	1226694.0	11609278.0	22694561.0
HIGADO_11	592777.0	2438.0	2860.0	3732.0	4603.0	6297.0	7552.0	9028.0	12833.0	15049.0	18532.0	21939.0	26026.0	32708.0	37140.0	42789.0	48559.0	55612.0	61952.0	69968.0	82003.0	94396.0	107295.0	110830.0	123657.0	145724.0	166168.0	185811.0	206152.0	239573.0	354955.0	1397031.0	13926086.0	26810566.0
HIGADO_12	487375.0	2097.0	2650.0	3365.0	4736.0	5952.0	6989.0	8213.0	11353.0	12954.0	15813.0	19286.0	23245.0	28383.0	32226.0	36382.0	43536.0	49856.0	55265.0	61841.0	72024.0	84199.0	96889.0	99706.0	110434.0	129939.0	147218.0	167952.0	187146.0	216849.0	326624.0	1320475.0	13148277.0	25158415.0
HIGADO_13	232313.0	3838.0	4393.0	5596.0	6586.0	9016.0	10930.0	12675.0	17379.0	20591.0	25918.0	31773.0	38754.0	48749.0	54214.0	60293.0	72278.0	82509.0	94552.0	104209.0	122817.0	146634.0	179268.0	171011.0	185193.0	221532.0	254660.0	301773.0	341908.0	374055.0	528407.0	1895316.0	17755583.0	35501967.0
HIGADO_14	197173.0	3199.0	3760.0	4687.0	6167.0	8221.0	10091.0	12147.0	17037.0	19458.0	23925.0	30032.0	36172.0	43601.0	48111.0	53645.0	64777.0	73861.0	83353.0	92874.0	107435.0	129954.0	153639.0	146640.0	161029.0	184952.0	207520.0	240782.0	263291.0	303136.0	446909.0	1859328.0	17302688.0	32731702.0
HIGADO_15	223662.0	4676.0	5874.0	6979.0	8979.0	11726.0	14265.0	16156.0	23891.0	25850.0	30817.0	36392.0	44271.0	53889.0	58245.0	62980.0	74043.0	83434.0	91181.0	99028.0	110874.0	132649.0	153156.0	152086.0	164276.0	192004.0	215704.0	251527.0	282831.0	316513.0	454510.0	1707532.0	16711955.0	32520699.0
HIGADO_16	85735.0	2528.0	3038.0	3872.0	4978.0	6276.0	8089.0	8631.0	11295.0	13408.0	16453.0	19719.0	23215.0	28606.0	32952.0	36313.0	41809.0	47193.0	53676.0	58268.0	66454.0	78637.0	92652.0	96037.0	103805.0	123496.0	141111.0	167740.0	198138.0	216876.0	296658.0	1015380.0	10185373.0	20792045.0
