GRASO_132	1159795.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	11.0	116.0	1554.0	9165.0	32451.0	63519.0	79066.0	75691.0	76614.0	78551.0	85983.0	96547.0	113008.0	132074.0	156555.0	182443.0	227228.0	290883.0	403145.0	589515.0	930620.0	1534286.0	3881879.0	21122767.0	5009997.0
GRASO_133	1813964.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	121.0	1573.0	10405.0	36363.0	71602.0	88689.0	85907.0	85436.0	88607.0	96967.0	108207.0	127107.0	150001.0	179092.0	210872.0	263283.0	335038.0	465540.0	683607.0	1083091.0	1800872.0	4691843.0	25770572.0	5740817.0
GRASO_134	4286774.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	133.0	1511.0	9529.0	32526.0	61255.0	76578.0	75802.0	77548.0	80740.0	90105.0	103286.0	115341.0	132165.0	152604.0	171444.0	209504.0	266300.0	367753.0	537621.0	851958.0	1399919.0	3543042.0	18184426.0	4167602.0
GRASO_135	308557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	19.0	113.0	1289.0	7574.0	27047.0	54350.0	70483.0	70006.0	71563.0	75142.0	83919.0	95359.0	109713.0	128507.0	150554.0	175795.0	218519.0	280102.0	384007.0	560825.0	879156.0	1449103.0	3599422.0	18110610.0	4117723.0
GRASO_136	992711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	10.0	151.0	1846.0	11199.0	38812.0	75786.0	92057.0	87483.0	86712.0	88297.0	96935.0	107589.0	124611.0	146713.0	174648.0	204559.0	255853.0	323978.0	448545.0	654544.0	1031248.0	1687007.0	4282158.0	23560918.0	5371524.0
GRASO_137	1193914.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	175.0	2024.0	11960.0	39697.0	74522.0	95502.0	97055.0	99296.0	105261.0	120417.0	137448.0	152641.0	172602.0	197268.0	222024.0	281234.0	368851.0	521193.0	786080.0	1281238.0	2043103.0	4285749.0	16448469.0	3919441.0
GRASO_138	3456093.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	10.0	141.0	1512.0	9062.0	31339.0	61231.0	78561.0	79797.0	83264.0	89969.0	100346.0	114501.0	134920.0	160430.0	186135.0	215090.0	269416.0	343755.0	478377.0	704640.0	1126254.0	1900952.0	5034367.0	27168030.0	5823596.0
GRASO_139	3121979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	10.0	119.0	1483.0	8701.0	29589.0	55955.0	70902.0	72347.0	75844.0	80582.0	91217.0	104109.0	118922.0	135815.0	156881.0	180585.0	218873.0	274736.0	371330.0	535354.0	837528.0	1372054.0	3430843.0	18197333.0	4147526.0
GRASO_140	1885864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	15.0	206.0	2278.0	14539.0	50200.0	97265.0	121463.0	118165.0	118067.0	121221.0	134018.0	148374.0	174605.0	203534.0	240887.0	279864.0	347220.0	442278.0	607219.0	887704.0	1396290.0	2295422.0	5861687.0	32189581.0	7233387.0
GRASO_141	1620586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	189.0	2191.0	13170.0	44678.0	86587.0	108170.0	106502.0	106741.0	110041.0	120658.0	133118.0	154221.0	180385.0	210931.0	244088.0	301496.0	381348.0	520350.0	753091.0	1182369.0	1939568.0	4878783.0	25428745.0	5543144.0
GRASO_142	1562739.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	206.0	2230.0	14458.0	48568.0	93100.0	114515.0	110459.0	110104.0	113534.0	123921.0	137520.0	160355.0	187152.0	220982.0	258812.0	320472.0	406372.0	558453.0	813166.0	1276697.0	2099642.0	5332289.0	28622736.0	6428700.0
GRASO_143	8250935.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	24.0	334.0	3363.0	18639.0	55597.0	98893.0	122863.0	124932.0	131057.0	137006.0	152174.0	169209.0	187088.0	208428.0	234534.0	258690.0	310553.0	389613.0	526777.0	752019.0	1164891.0	1885057.0	4645417.0	21365129.0	4198162.0
GRASO_144	1282536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	41.0	574.0	6234.0	35280.0	111824.0	208443.0	268742.0	275134.0	277783.0	280534.0	299462.0	315082.0	353487.0	381463.0	443300.0	511811.0	637144.0	803219.0	1058995.0	1425906.0	2141529.0	3365522.0	7980932.0	28293440.0	6154088.0
GRASO_145	2135973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	112.0	1022.0	10227.0	57766.0	189969.0	365592.0	454881.0	438782.0	435535.0	444299.0	482131.0	530711.0	619754.0	724398.0	860652.0	1015467.0	1266934.0	1618748.0	2225137.0	3243879.0	5129380.0	8638210.0	22756457.0	110813087.0	19867346.0
GRASO_146	1109913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	242.0	2496.0	15211.0	51060.0	98893.0	125301.0	123132.0	122354.0	125832.0	138601.0	152466.0	175273.0	202172.0	238529.0	279623.0	349513.0	444804.0	609896.0	882182.0	1381768.0	2268045.0	5694625.0	29663833.0	6400736.0
GRASO_147	915522.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	17.0	211.0	2253.0	13385.0	42822.0	80009.0	98259.0	95270.0	93453.0	94389.0	102265.0	110745.0	126188.0	142551.0	168395.0	195468.0	242887.0	308167.0	420177.0	599671.0	934439.0	1545553.0	3965770.0	19689866.0	3869068.0
GRASO_148	1570371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	19.0	218.0	2293.0	14571.0	48418.0	93855.0	120314.0	120841.0	120626.0	122457.0	131677.0	141845.0	160848.0	183917.0	215225.0	248469.0	310126.0	395873.0	540104.0	766428.0	1189076.0	1943062.0	4904261.0	25225609.0	5288251.0
GRASO_149	667262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	119.0	1288.0	7671.0	26801.0	52510.0	67586.0	66604.0	66793.0	69651.0	76504.0	83068.0	96963.0	111925.0	132352.0	155497.0	194453.0	246807.0	339652.0	492193.0	774967.0	1294287.0	3360499.0	17206601.0	3635303.0
GRASO_150	1412273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	28.0	287.0	3132.0	19098.0	64293.0	124122.0	153893.0	148069.0	146374.0	149721.0	162828.0	179828.0	208140.0	241223.0	286760.0	335969.0	419363.0	534049.0	732147.0	1061282.0	1662130.0	2743028.0	7007242.0	37407092.0	8255725.0
GRASO_151	740638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	170.0	1964.0	12099.0	40791.0	81914.0	105751.0	105727.0	105151.0	108018.0	117036.0	128816.0	148890.0	172609.0	203989.0	238690.0	296067.0	378437.0	518833.0	746678.0	1169329.0	1934477.0	4940495.0	26520321.0	5832972.0
GRASO_152	2149430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	24.0	211.0	2591.0	15607.0	54600.0	105528.0	131241.0	125999.0	125800.0	129234.0	140888.0	157274.0	183641.0	213967.0	251699.0	294528.0	365575.0	466870.0	641802.0	936557.0	1470871.0	2429063.0	6200386.0	33692208.0	7563744.0
GRASO_153	841735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.0	177.0	2050.0	12895.0	45054.0	89647.0	112373.0	110185.0	108934.0	111663.0	123032.0	135689.0	157986.0	186042.0	221226.0	258967.0	320481.0	407231.0	558138.0	811020.0	1269632.0	2079393.0	5272443.0	28346839.0	6448341.0
GRASO_154	334542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	66.0	549.0	3238.0	11621.0	22919.0	29048.0	29287.0	29814.0	31225.0	35378.0	38446.0	44853.0	52673.0	61697.0	72517.0	88867.0	114150.0	153792.0	215840.0	333517.0	549891.0	1375719.0	7049458.0	1594751.0
GRASO_155	794595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	34.0	367.0	3648.0	22099.0	74835.0	143754.0	177437.0	170132.0	166635.0	169529.0	183561.0	201852.0	234710.0	273420.0	323765.0	378123.0	467998.0	594916.0	811207.0	1174603.0	1841555.0	3033043.0	7735407.0	41924133.0	9599587.0
GRASO_156	707258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	17.0	178.0	2023.0	11560.0	36901.0	68128.0	83816.0	82269.0	83751.0	86657.0	97380.0	110032.0	122012.0	136361.0	160056.0	185267.0	234884.0	304081.0	421781.0	616724.0	970911.0	1583340.0	3672517.0	15301722.0	3451430.0
GRASO_157	1309665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	27.0	230.0	2447.0	14690.0	48494.0	93277.0	120014.0	121603.0	123944.0	127860.0	137463.0	147930.0	168568.0	192587.0	225722.0	260607.0	321385.0	401244.0	532135.0	741831.0	1137834.0	1846464.0	4585734.0	21886041.0	4486265.0
GRASO_158	773580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	127.0	1325.0	7988.0	28223.0	56442.0	72865.0	71520.0	72699.0	75481.0	83133.0	94618.0	112180.0	129136.0	147718.0	172323.0	215209.0	275423.0	380446.0	555239.0	878936.0	1486169.0	3945928.0	18888960.0	3034122.0
GRASO_159	766902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	26.0	245.0	2665.0	15638.0	55582.0	111406.0	141990.0	139719.0	139595.0	144824.0	157953.0	176682.0	208779.0	246075.0	291712.0	344072.0	431065.0	552157.0	764249.0	1119554.0	1777353.0	2988278.0	7925555.0	42788533.0	9013442.0
GRASO_160	1459688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0	171.0	2098.0	12591.0	44772.0	89088.0	111383.0	108284.0	106331.0	110320.0	119993.0	135472.0	162071.0	189933.0	220045.0	255657.0	317399.0	404133.0	558532.0	817366.0	1285836.0	2123444.0	5450410.0	29861853.0	6816229.0
GRASO_161	1710131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	20.0	243.0	2656.0	15267.0	50753.0	96621.0	122329.0	121498.0	122131.0	125255.0	136427.0	148272.0	165310.0	184123.0	209724.0	240435.0	298111.0	376269.0	507398.0	714282.0	1093792.0	1757705.0	4255260.0	19978049.0	4386502.0
GRASO_162	588572.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	24.0	229.0	2293.0	13810.0	48337.0	96794.0	124774.0	124436.0	124627.0	128630.0	140706.0	154620.0	179130.0	208027.0	246784.0	290262.0	360991.0	460508.0	629767.0	912083.0	1433888.0	2390952.0	6233733.0	31350787.0	6254142.0
GRASO_163	675089.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	19.0	218.0	2189.0	12689.0	42684.0	83195.0	106270.0	107408.0	109016.0	111775.0	120209.0	130028.0	146354.0	165186.0	191885.0	221428.0	275063.0	349267.0	470822.0	665897.0	1028373.0	1688358.0	4268653.0	21264871.0	4530276.0
GRASO_164	639815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	186.0	1984.0	11555.0	38680.0	73639.0	94161.0	94687.0	94128.0	95443.0	102699.0	109353.0	124019.0	139489.0	162417.0	187572.0	234054.0	297395.0	402685.0	567553.0	874674.0	1417177.0	3531165.0	17977671.0	3856473.0
GRASO_165	245839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	207.0	2271.0	13887.0	48317.0	96196.0	125295.0	128270.0	129190.0	132568.0	141841.0	153501.0	175434.0	200457.0	235597.0	275744.0	344016.0	441203.0	601225.0	857051.0	1336087.0	2208313.0	5659472.0	28425163.0	5928954.0
GRASO_166	871369.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18.0	180.0	1947.0	11604.0	39227.0	76672.0	99353.0	100709.0	100936.0	103840.0	110797.0	120915.0	137950.0	156468.0	183274.0	212796.0	266505.0	338354.0	461788.0	657346.0	1022351.0	1671390.0	4216746.0	21845508.0	4911776.0
GRASO_167	4172852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	14.0	241.0	2760.0	16438.0	51540.0	90616.0	107709.0	103611.0	102963.0	105064.0	115659.0	128531.0	143117.0	159559.0	178480.0	199441.0	246846.0	313384.0	427141.0	619463.0	964925.0	1571066.0	3724224.0	17805102.0	4084938.0
GRASO_168	581808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	14.0	166.0	2223.0	13025.0	44773.0	86842.0	106632.0	103322.0	101224.0	102225.0	109696.0	119784.0	138011.0	159586.0	188732.0	219735.0	273403.0	348386.0	474504.0	682000.0	1062114.0	1727342.0	4329805.0	23252300.0	5252384.0
GRASO_169	2936696.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	268.0	2544.0	14717.0	47998.0	95103.0	124809.0	129092.0	130903.0	136577.0	151243.0	160737.0	181222.0	205884.0	238897.0	272175.0	334019.0	419364.0	565028.0	807085.0	1253588.0	2021302.0	4829475.0	21967892.0	4591923.0
GRASO_170	148897.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	7.0	144.0	1785.0	10890.0	37681.0	71974.0	86499.0	80015.0	77700.0	78497.0	86058.0	95804.0	112317.0	132476.0	159121.0	187858.0	236474.0	302918.0	419961.0	616761.0	980995.0	1654831.0	4413889.0	23877038.0	4941389.0
GRASO_171	316027.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	156.0	1699.0	10762.0	37678.0	75605.0	94914.0	92906.0	93364.0	97016.0	106968.0	119035.0	138638.0	162810.0	193734.0	228321.0	285437.0	365508.0	503864.0	736586.0	1159262.0	1946938.0	5079392.0	25474632.0	4945188.0
GRASO_172	1097266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	16.0	141.0	1566.0	10002.0	34215.0	67590.0	88759.0	91582.0	92721.0	96520.0	105851.0	116751.0	134357.0	148253.0	165842.0	188639.0	241349.0	313796.0	433336.0	626406.0	976884.0	1590581.0	3622451.0	15812896.0	3756751.0
GRASO_173	254129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	144.0	1364.0	7663.0	26534.0	51142.0	64981.0	64155.0	65045.0	66104.0	73091.0	79538.0	90465.0	102778.0	121230.0	140196.0	178520.0	228539.0	313920.0	455675.0	716889.0	1178233.0	2858092.0	13109072.0	2709660.0
GRASO_174	65559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	94.0	921.0	5540.0	19622.0	39125.0	48522.0	46979.0	46586.0	48013.0	52607.0	58654.0	68218.0	80378.0	95719.0	113533.0	140152.0	178470.0	245253.0	357171.0	564580.0	947618.0	2533868.0	14208563.0	2932992.0
GRASO_175	246650.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	12.0	92.0	1033.0	6470.0	23899.0	50039.0	66056.0	65600.0	65643.0	68258.0	75300.0	84163.0	98042.0	114158.0	136005.0	159480.0	199955.0	256308.0	353169.0	513118.0	806899.0	1335044.0	3385894.0	17276380.0	3737782.0
GRASO_176	89581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	98.0	1286.0	8167.0	28298.0	54369.0	65502.0	61587.0	60225.0	61091.0	66729.0	73141.0	85620.0	100135.0	119076.0	140891.0	175012.0	222614.0	305362.0	446301.0	701343.0	1169735.0	3077735.0	16511367.0	3436410.0
GRASO_177	40616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	63.0	826.0	5077.0	18584.0	37254.0	46431.0	45450.0	45519.0	46555.0	51491.0	56827.0	66772.0	78503.0	96740.0	109949.0	137571.0	176383.0	242563.0	354977.0	560993.0	949577.0	2530677.0	13432370.0	2727122.0
GRASO_178	30033.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	109.0	1329.0	7915.0	28346.0	58297.0	74326.0	73314.0	73477.0	76488.0	84603.0	94704.0	112040.0	131951.0	157444.0	187657.0	235909.0	300796.0	415607.0	608421.0	967373.0	1647189.0	4431863.0	22944528.0	4241879.0
GRASO_179	107718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	23.0	257.0	2537.0	15368.0	53195.0	104387.0	128741.0	124691.0	123664.0	127883.0	139986.0	156275.0	182119.0	213324.0	253211.0	295846.0	366222.0	466232.0	638371.0	928458.0	1454882.0	2428912.0	6273003.0	30579175.0	5797745.0
GRASO_180	130487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0	152.0	1769.0	10329.0	36657.0	72801.0	91759.0	90299.0	89344.0	92281.0	101320.0	112040.0	130957.0	153096.0	181239.0	213998.0	267462.0	340664.0	470120.0	683857.0	1076968.0	1799166.0	4649953.0	23317072.0	4634645.0
HIGADO_01	280880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	122.0	1201.0	6857.0	23264.0	44187.0	55137.0	54648.0	55039.0	57703.0	63185.0	69158.0	80533.0	94581.0	112905.0	134059.0	168479.0	215615.0	299179.0	438154.0	694279.0	1170343.0	3133558.0	16590662.0	3443869.0
HIGADO_02	390679.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	169.0	1964.0	11413.0	37993.0	72804.0	90818.0	88935.0	88692.0	92113.0	100881.0	109802.0	127845.0	149759.0	177913.0	209926.0	261565.0	331324.0	456858.0	664736.0	1042295.0	1705164.0	4397550.0	24833833.0	5549465.0
HIGADO_03	352639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	198.0	1891.0	10403.0	34383.0	63645.0	77294.0	75136.0	74437.0	76658.0	83859.0	91021.0	105192.0	123345.0	147320.0	174742.0	218135.0	278215.0	384893.0	563557.0	890734.0	1490485.0	3971574.0	21619709.0	4413873.0
HIGADO_04	349168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	19.0	186.0	1917.0	10793.0	34848.0	65067.0	79036.0	77635.0	78420.0	81257.0	87468.0	94227.0	108361.0	125232.0	149172.0	175725.0	217918.0	278553.0	380438.0	552848.0	865174.0	1430702.0	3746458.0	19557413.0	4346404.0
HIGADO_05	169969.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	118.0	1058.0	6629.0	22916.0	45447.0	57320.0	56391.0	57089.0	59791.0	66035.0	73599.0	86316.0	102756.0	122571.0	145780.0	183897.0	236533.0	329702.0	486581.0	773776.0	1306220.0	3561480.0	20007720.0	4345737.0
HIGADO_06	311742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	13.0	171.0	1835.0	10736.0	35470.0	66106.0	80956.0	78072.0	76900.0	79487.0	86209.0	94461.0	109430.0	129254.0	154764.0	184005.0	231678.0	296469.0	412518.0	604397.0	958125.0	1607478.0	4280033.0	22121489.0	4194683.0
HIGADO_07	332967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	19.0	259.0	2723.0	15042.0	50257.0	96962.0	122121.0	121970.0	123519.0	127707.0	137548.0	148821.0	170788.0	196395.0	232863.0	274007.0	340887.0	432243.0	591853.0	859574.0	1349484.0	2228944.0	5802603.0	31174498.0	6526229.0
HIGADO_08	279843.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	204.0	2081.0	11667.0	38198.0	72004.0	90975.0	89857.0	88817.0	94296.0	103342.0	105828.0	121417.0	142214.0	169638.0	200654.0	251319.0	322570.0	439666.0	643228.0	1015189.0	1694303.0	4507035.0	24398994.0	5011083.0
HIGADO_09	174137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	123.0	1266.0	7466.0	25559.0	49793.0	63087.0	62394.0	63534.0	66722.0	72874.0	79602.0	92593.0	108673.0	129194.0	154682.0	193178.0	246950.0	344175.0	504079.0	795635.0	1335547.0	3560426.0	18814135.0	3908687.0
HIGADO_10	280980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	18.0	201.0	2089.0	11396.0	37548.0	72787.0	92546.0	93147.0	95997.0	101478.0	110964.0	120210.0	137256.0	158686.0	188235.0	221215.0	274896.0	347861.0	474735.0	683339.0	1053211.0	1704545.0	4360034.0	23061413.0	5102667.0
HIGADO_11	585734.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	178.0	2135.0	12488.0	42265.0	83464.0	107462.0	107669.0	110967.0	115883.0	126601.0	136617.0	155815.0	179775.0	213178.0	251824.0	314066.0	400880.0	548559.0	792315.0	1238406.0	2052805.0	5359250.0	26995902.0	5088389.0
