Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
GRASO_121	25.20041891430036	37.284014783138126	37.94495185106207	37.7622062181871	38.08837543264015	38.175735005713804	38.250033639066245	38.287791688546285	38.392309088376415	38.39053504220732	38.586770881258715	38.614196175291994	39.1774268653425	39.17576847623131	39.238533091185175	39.2430932229773	39.26341398462876	38.7586746497143	38.82769031929617	38.8564873653676	38.87182601559113	38.88155332690054	38.98995203144484	38.995315080076374	38.997496676982266	39.02246341725454	39.03854635072235	39.03897847617375	39.0153031216979	39.03470383087544	39.06489526899519	39.050721317232295	39.061498886930586	39.04429328425444	39.03325531998212	39.04056330877225	39.04200907690317	39.050446089108384	39.038838867479356	39.077228311479786	39.03610165302199	39.04261514486325	39.041469980614046	39.06149835742285	39.02438639357533	39.0354414883636	39.048596785746966	39.03396057769294	39.02949779966377	39.02504808988446	39.02697507419217	39.00743451974034	39.06613739099242	39.16999300263354	39.410487463698615
GRASO_122	24.838885504078352	37.27616909951791	37.82861767982441	37.80238199842441	38.03550910627558	38.1551123933359	38.220145854563086	38.24199679324305	38.3545027330926	38.33108695437855	38.54447598024322	38.56816563285052	39.16195630099062	39.15803387618763	39.22160102441255	39.225551439793975	39.24853824566036	38.71095678928718	38.78500790392894	38.816855077680785	38.834856472239835	38.84809734582879	38.96039277037505	38.96950154424617	38.971094114437534	39.00352941336795	39.01498869893807	39.017941448338576	38.99819632040705	39.02184630093469	39.05532779883724	39.044910690187116	39.060492960034715	39.04408034660055	39.033493427102	39.0458926014024	39.047361181347185	39.059417287208596	39.04805183995996	39.087042630692764	39.04753093618592	39.055430671839844	39.05023017080172	39.067948351884056	39.030464193927386	39.04318765341008	39.05819063539502	39.044185109571806	39.04154007815737	39.03401912774713	39.0369002748632	39.01430068813184	39.074286122998956	39.176095736464234	39.41477767435901
GRASO_123	25.465134026476445	37.558084503009226	38.09568576451677	37.87888026292013	38.04016485037453	38.13378452510649	38.23528510893983	38.21780777437495	38.350733563618775	38.31482764343356	38.5233018064159	38.55116327953847	39.14023117530005	39.144119961863794	39.20042272214059	39.19382682065482	39.23280979725371	38.67943461995786	38.748277914971595	38.75639131338424	38.7820843859418	38.79123006509296	38.901694759687906	38.88231969556281	38.88909883132588	38.90247423116339	38.9058723785428	38.913272080552744	38.88319854597691	38.93243876506499	38.962489386261275	38.93823296781773	38.93926428905398	38.92895392302569	38.92785232175807	38.954213999179956	38.95188352271385	38.96216496269059	38.94879358883039	38.99777292667093	38.9550033876818	38.971980908899404	38.966955994435864	38.998682931232736	38.960085255792585	38.97320834997488	38.9779369286035	38.968861360815296	38.966820563384864	38.96415897676984	38.957479029964205	38.937768879154675	38.99120883297749	39.08386087829268	39.354815370783555
GRASO_124	24.779187570449686	37.33299999458675	37.780769217474415	37.76469232429327	37.812047883644624	38.054508417961	38.1000022761734	38.10272324907644	38.22223070080509	38.1761545269991	38.41040368424427	38.44359498827053	39.08722811712001	39.08206775809508	39.14164105548657	39.142665183758936	39.16231293021821	38.58006662774193	38.64121913335789	38.654695446046986	38.67381191450042	38.691454617814365	38.80869160140944	38.800517232467186	38.80142032066057	38.83749557140967	38.81467888306322	38.83408078694717	38.81704009808342	38.85918860978634	38.89138599268713	38.87958416836243	38.903958934853215	38.88362882240677	38.866567941156035	38.89327788050093	38.886669037118864	38.90817986213908	38.89233103790286	38.9349062786455	38.88909746573134	38.900932038498254	38.905034271458746	38.91350506793718	38.87952854902638	38.8843145693307	38.89650067344334	38.87527151139017	38.88159444561565	38.876656678471676	38.87607709964156	38.849103008785335	38.915392183041135	39.031563627241624	39.320729418252554
GRASO_125	24.82957083917977	37.40654415721146	37.91100211341956	37.82703573556592	38.04463025896889	38.16589547405293	38.234165628843236	38.265819558333455	38.36680498140435	38.33928918075088	38.554340286842915	38.56637181741862	39.15132922869999	39.1532258070489	39.2150328842356	39.21870344454972	39.248151729702926	38.705751209672385	38.77979219839886	38.808485617559015	38.821916404638	38.83469116313444	38.958775379209214	38.968698890313405	38.96936095734239	39.00010667416781	39.01390389171586	39.02073324904643	39.00391985875471	39.026536813129475	39.06041510628827	39.04974263302088	39.06689589329016	39.05251646664509	39.0420452453108	39.050679184402355	39.054719944032485	39.06861637684095	39.0590638034579	39.099349284564695	39.05886355216172	39.06761921848833	39.06080936686957	39.08252542972539	39.046425145500116	39.05952262972204	39.07401700188683	39.06042002552224	39.055845369367105	39.05070077881045	39.05397701796288	39.03051448625361	39.08933794890435	39.189506305785585	39.43030477261216
GRASO_126	25.70853448850639	37.59102700046788	38.011835590802235	37.869065463547436	37.974606092936554	38.168145390363115	38.23990957441712	38.24554805056345	38.353795854252525	38.324109676626804	38.5592288748135	38.58089525111858	39.16094946381925	39.14779697364999	39.20901324718072	39.20612883871236	39.242522023521175	38.688368044958054	38.7606210146467	38.76747096237234	38.796086337416924	38.81314573211415	38.929457304580296	38.93524292271502	38.933557025347675	38.958492618042435	38.96073325610044	38.96760483472774	38.95359080325092	38.98933582271621	39.02877121219102	39.01389379863864	39.02442669887595	38.992891989174325	38.99799922251188	39.01229207531023	39.0105547206535	39.024229485956354	39.01243259983606	39.055257378355066	39.01074913203365	39.025513725569695	39.018308236233686	39.03797147531282	39.003825563202724	39.01227740131926	39.02124774255654	39.00473621083897	39.00856002451161	38.997881086774505	39.00312411017394	38.979901373752696	39.03675583060802	39.141025304885666	39.38875678776494
GRASO_127	24.27830911945562	37.25304730900777	37.80411391214238	37.80011727367733	38.03211639843161	38.13578882375114	38.203711161032366	38.22445516190214	38.3308661658081	38.30654969954462	38.52397210449	38.534442438175475	39.14308733612815	39.13624235513525	39.19958082287165	39.20092078545683	39.227241055305925	38.661092230708896	38.74152575036214	38.77247053714922	38.79345308091469	38.80637187889097	38.925765473256966	38.933022753532	38.93608007929767	38.96918435214807	38.984101108490464	38.98971221313544	38.97125815456168	38.9979013340786	39.037950804331686	39.02506482565218	39.04172598761046	39.0249199737316	39.014786752618875	39.02516930410171	39.02917072805917	39.042370473816845	39.02999413139608	39.07432051844334	39.02935439572683	39.03729998389326	39.029795190916964	39.052935184649435	39.01275896891123	39.02564469249798	39.040222380959975	39.02407048605613	39.022029475221345	39.01489595190074	39.01610596880214	38.99025776288877	39.052423895940635	39.158953556026205	39.411579939874485
GRASO_128	25.228357181048313	37.34625193958691	37.978654393892576	37.88178062661688	38.09179952271916	38.178242088872175	38.25531627589725	38.2641527155236	38.377951906077854	38.36167110695153	38.576004598288755	38.59303438227643	39.182109965911664	39.17585079600947	39.23724471283394	39.23843650858646	39.27016358989771	38.739102395578875	38.81364026233232	38.83023033577852	38.84699665761132	38.86686514988888	38.97981473787576	38.980893422568926	38.98149055453199	39.008369855028626	39.01634724811157	39.020097305723496	39.00550842538163	39.037093480525286	39.07065158928222	39.05634056695427	39.07239449608112	39.05148783248309	39.04286413724901	39.05713615728365	39.055115733743726	39.06500482087256	39.04851027577922	39.09014595766624	39.04500367909644	39.05256092065112	39.049300399060904	39.06572352955337	39.028594691327484	39.04144810807966	39.05243373374086	39.03403728929659	39.03416903959354	39.02882946441451	39.02682127523971	39.00862029307564	39.063307321404636	39.174493484760774	39.421509371158955
GRASO_129	24.85200392985994	37.39528857490136	37.77458624193147	37.542993316677745	37.807499449616174	38.07186688287857	38.14026729370657	38.119008669830116	38.25640465480192	38.23996257041095	38.45472637798652	38.49631411246928	39.086357563739114	39.09047848462875	39.14663770309065	39.13846046955291	39.14925332325943	38.556840339183694	38.62196257434511	38.627519763178285	38.64252901029257	38.64108302750746	38.73863549252063	38.705951067873656	38.7094580711334	38.71304059833608	38.69513480184061	38.67888501028693	38.63810523432703	38.69307826100534	38.73495874349873	38.7293617438888	38.71815294604424	38.69970100231823	38.72247197703169	38.73790074212205	38.728044084674224	38.73068239322656	38.72216945282089	38.76053188878773	38.70185370766846	38.68551070867592	38.69807164439943	38.71629962192557	38.6746563061066	38.6750144410733	38.67994018748897	38.65668137539794	38.663467842074816	38.64458843466129	38.64665595815291	38.61450029926934	38.694210177099464	38.83906795122492	39.191029592868844
