Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GRASO_121 - Adapter 1	0.3715284441876887	0.3766088303220228	0.4378528014667751	0.07128845632403136	0.45352310774044213	0.2220053471550183	1.1199317674845821	2.514105760398898	14.703412073490814	62.8781512605042	180.50420168067225	130.33333333333334	395.0	156.33333333333334	572.3333333333334	298.3333333333333	344.3333333333333	344.3333333333333	256.0	249.0	282.6666666666667	253.0	344.0	290.0	267.0	201.33333333333334	298.0	224.0	251.33333333333334	188.33333333333334	210.0	197.33333333333334	194.0	166.33333333333334	171.33333333333334	142.0	174.0	147.0	149.66666666666666	211.0	138.0	116.66666666666667	125.33333333333333	166.33333333333334	233.33333333333334	260.0	175.33333333333334	149.66666666666666	96.0	148.33333333333334	139.66666666666666	164.66666666666666	126.66666666666667	149.33333333333334	128.0	80.33333333333333	78.33333333333333	66.33333333333333	72.0	76.66666666666667	66.33333333333333	58.666666666666664	63.0	76.0	62.333333333333336	63.0	59.333333333333336	70.0	60.333333333333336	91.33333333333333	79.66666666666667	72.66666666666667	66.0	56.0	69.66666666666667	46.666666666666664	65.66666666666667	62.0	67.66666666666667	46.0	60.0	70.0	78.33333333333333	77.0	67.66666666666667	68.33333333333333	62.333333333333336	70.66666666666667	83.33333333333333	64.66666666666667	89.66666666666667	112.33333333333333	96.33333333333333	129.66666666666666	113.0	261.3333333333333	251.33333333333334	951.0	11719.0	322.3333333333333
GRASO_122 - Adapter 1	0.40150508653167744	0.40669734358216936	0.4697348575735009	0.07590883364055401	0.4929623371841244	0.2435569462356498	1.1363251959181373	2.862780471304544	15.408209291835815	65.37906137184116	158.84892086330936	132.57142857142858	338.0	121.71428571428571	456.0	244.85714285714286	282.57142857142856	284.57142857142856	216.57142857142858	218.57142857142858	246.85714285714286	206.57142857142858	261.14285714285717	216.57142857142858	210.28571428571428	162.85714285714286	222.85714285714286	165.42857142857142	190.0	168.28571428571428	188.28571428571428	172.85714285714286	150.0	135.14285714285714	121.14285714285714	120.57142857142857	138.0	109.71428571428571	108.0	158.57142857142858	100.28571428571429	139.42857142857142	139.71428571428572	146.57142857142858	146.85714285714286	233.71428571428572	136.28571428571428	133.14285714285714	123.14285714285714	148.57142857142858	108.28571428571429	107.42857142857143	87.14285714285714	131.14285714285714	98.28571428571429	60.857142857142854	80.28571428571429	70.85714285714286	80.0	88.0	86.57142857142857	68.85714285714286	70.0	78.28571428571429	74.28571428571429	76.0	61.42857142857143	86.57142857142857	75.42857142857143	89.71428571428571	78.28571428571429	84.28571428571429	80.57142857142857	72.85714285714286	69.42857142857143	63.42857142857143	68.85714285714286	77.14285714285714	72.0	48.57142857142857	63.714285714285715	66.57142857142857	74.57142857142857	77.71428571428571	73.42857142857143	66.0	62.285714285714285	75.71428571428571	88.57142857142857	63.142857142857146	72.85714285714286	122.28571428571429	74.28571428571429	130.28571428571428	98.0	197.14285714285714	180.85714285714286	478.85714285714283	6142.857142857143	181.71428571428572
GRASO_123 - Adapter 1	0.5479343095901291	0.28136140593325987	0.22866604320856865	0.03899292034105106	0.2549846205551212	0.11713201900765098	0.6992892546525765	1.137192555877677	10.852974186307518	35.568862275449106	158.1437125748503	98.80952380952381	421.66666666666663	109.52380952380952	628.8095238095237	307.85714285714283	367.85714285714283	313.57142857142856	295.95238095238096	288.57142857142856	356.4285714285714	275.23809523809524	444.76190476190476	339.5238095238095	336.66666666666663	245.0	474.76190476190476	255.7142857142857	365.0	239.52380952380952	329.76190476190476	290.23809523809524	353.8095238095238	236.9047619047619	284.5238095238095	200.47619047619048	367.6190476190476	327.1428571428571	281.1904761904762	451.66666666666663	391.4285714285714	466.90476190476187	547.3809523809524	511.66666666666663	765.7142857142857	610.0	280.0	249.52380952380952	188.33333333333331	360.7142857142857	305.0	268.0952380952381	227.85714285714286	230.7142857142857	135.47619047619048	69.76190476190476	68.57142857142857	60.95238095238095	62.38095238095238	66.9047619047619	69.04761904761905	65.47619047619047	69.04761904761905	57.38095238095238	63.33333333333333	62.14285714285714	50.238095238095234	56.19047619047619	49.52380952380952	56.666666666666664	45.476190476190474	40.238095238095234	41.19047619047619	44.285714285714285	40.95238095238095	28.57142857142857	31.904761904761905	46.904761904761905	38.57142857142857	28.095238095238095	36.904761904761905	39.047619047619044	50.714285714285715	40.238095238095234	41.666666666666664	44.285714285714285	46.42857142857142	46.19047619047619	58.095238095238095	45.714285714285715	70.47619047619047	96.66666666666666	90.71428571428571	135.23809523809524	132.38095238095238	334.76190476190476	340.0	1629.2857142857142	22224.52380952381	499.2857142857143
GRASO_124 - Adapter 1	0.41067893921508375	0.34469808754497816	0.3754018155477618	0.07962329741586059	0.40297876491821405	0.35328702619735164	1.144180238305843	4.957336108220604	21.09075770191507	123.33333333333333	249.06666666666666	166.8421052631579	674.7368421052632	186.8421052631579	1059.4736842105265	493.68421052631584	648.9473684210527	617.3684210526316	452.63157894736844	472.63157894736844	560.5263157894738	467.89473684210526	623.1578947368421	473.15789473684214	431.0526315789474	371.0526315789474	716.3157894736843	534.7368421052632	346.3157894736842	346.8421052631579	511.0526315789474	387.89473684210526	392.10526315789474	330.0	435.7894736842105	436.3157894736842	481.0526315789474	728.9473684210527	771.578947368421	618.421052631579	1122.1052631578948	1059.4736842105265	1010.0	1006.3157894736843	1030.5263157894738	2018.421052631579	520.0	504.7368421052632	518.9473684210526	1030.5263157894738	654.7368421052632	440.0	325.2631578947369	434.7368421052632	352.63157894736844	132.10526315789474	261.0526315789474	217.3684210526316	193.1578947368421	338.42105263157896	434.2105263157895	367.89473684210526	249.47368421052633	318.94736842105266	192.10526315789474	389.47368421052636	150.5263157894737	120.0	78.42105263157895	112.10526315789474	131.05263157894737	106.31578947368422	76.8421052631579	85.26315789473685	82.10526315789474	88.94736842105263	62.10526315789474	64.21052631578948	54.73684210526316	69.47368421052632	55.26315789473684	53.684210526315795	72.10526315789474	93.15789473684211	71.57894736842105	55.26315789473684	64.21052631578948	72.10526315789474	75.78947368421053	62.10526315789474	80.52631578947368	163.6842105263158	101.05263157894737	217.89473684210526	91.57894736842105	189.47368421052633	162.10526315789474	353.6842105263158	4248.421052631579	393.15789473684214
GRASO_125 - Adapter 1	0.43374913912306173	0.4126578029649915	0.45559554404233277	0.07469577456118506	0.5024119804355369	0.22355039210858163	1.1123712878674825	2.2516714422158546	15.506208213944603	55.53435114503817	139.77099236641223	123.63636363636364	289.6969696969697	125.15151515151516	386.06060606060606	249.0909090909091	306.3636363636364	265.4545454545455	200.0	190.3030303030303	197.87878787878788	176.66666666666669	226.06060606060606	207.5757575757576	208.4848484848485	160.60606060606062	171.21212121212122	142.12121212121212	148.4848484848485	135.45454545454547	145.15151515151516	150.9090909090909	140.3030303030303	125.15151515151516	130.3030303030303	126.66666666666667	128.4848484848485	115.45454545454547	95.45454545454545	115.15151515151516	120.30303030303031	120.30303030303031	140.60606060606062	122.42424242424244	136.36363636363637	153.63636363636365	102.42424242424244	102.42424242424244	95.45454545454545	113.03030303030303	93.93939393939394	109.6969696969697	96.06060606060606	103.93939393939395	93.63636363636364	79.6969696969697	67.87878787878788	76.66666666666667	82.12121212121212	90.60606060606061	69.39393939393939	61.81818181818182	70.0	83.03030303030303	90.0	69.39393939393939	68.48484848484848	85.75757575757576	72.42424242424242	108.48484848484848	83.63636363636364	95.75757575757576	76.36363636363637	80.9090909090909	86.06060606060606	71.51515151515152	76.96969696969697	83.33333333333334	80.60606060606061	58.78787878787879	80.30303030303031	73.33333333333334	94.24242424242425	99.3939393939394	87.57575757575758	92.72727272727273	74.54545454545455	79.6969696969697	87.27272727272728	57.57575757575758	83.93939393939394	110.90909090909092	68.7878787878788	128.1818181818182	92.72727272727273	158.7878787878788	143.93939393939394	304.24242424242425	2485.1515151515155	111.51515151515152
GRASO_126 - Adapter 1	0.5516880877137141	0.34830694578226984	0.3466281385353739	0.05537056332280826	0.3836371343789742	0.17756683517423894	0.9625380324543611	2.113336713995943	12.809330628803247	53.50912778904666	164.55284552845526	101.93548387096774	393.22580645161287	125.16129032258064	600.0	288.06451612903226	328.7096774193548	306.1290322580645	240.32258064516128	247.74193548387095	253.2258064516129	225.80645161290323	331.93548387096774	257.09677419354836	258.06451612903226	192.5806451612903	242.25806451612902	185.16129032258064	182.5806451612903	156.7741935483871	183.2258064516129	168.38709677419354	161.61290322580643	127.09677419354838	139.3548387096774	114.19354838709677	127.74193548387096	120.96774193548387	118.06451612903226	133.8709677419355	132.5806451612903	127.74193548387096	172.25806451612902	105.16129032258064	147.09677419354838	206.1290322580645	110.96774193548387	101.61290322580645	83.87096774193549	113.87096774193549	93.87096774193549	93.87096774193549	90.64516129032258	90.64516129032258	81.61290322580645	55.483870967741936	60.64516129032258	48.70967741935484	45.806451612903224	52.25806451612903	48.70967741935484	48.387096774193544	50.0	52.25806451612903	53.87096774193548	55.806451612903224	54.193548387096776	62.90322580645161	52.25806451612903	65.16129032258064	53.225806451612904	60.0	46.774193548387096	47.41935483870967	45.483870967741936	44.83870967741935	40.64516129032258	55.806451612903224	47.41935483870967	48.70967741935484	45.806451612903224	50.96774193548387	50.96774193548387	54.83870967741935	54.83870967741935	58.70967741935484	47.096774193548384	52.25806451612903	53.225806451612904	38.064516129032256	67.41935483870968	82.25806451612902	59.677419354838705	80.0	69.03225806451613	134.51612903225805	119.35483870967741	400.0	4496.129032258064	162.25806451612902
GRASO_127 - Adapter 1	0.4311370682330892	0.4161057112014917	0.47930032557022734	0.07194114064132155	0.5050435069487401	0.21978674549341498	1.1454511863601573	2.4514358108108105	14.657939189189188	60.45608108108108	168.24324324324323	125.94594594594594	361.6216216216216	111.89189189189189	515.1351351351351	268.3783783783784	319.18918918918916	297.8378378378378	248.37837837837836	219.45945945945945	242.97297297297297	195.94594594594594	298.3783783783784	244.05405405405403	250.27027027027026	171.6216216216216	221.35135135135135	176.48648648648648	175.94594594594594	157.56756756756755	192.70270270270268	162.7027027027027	166.75675675675674	188.1081081081081	173.24324324324323	101.62162162162161	84.5945945945946	113.5135135135135	126.21621621621621	120.54054054054053	111.08108108108108	114.86486486486486	156.48648648648648	113.24324324324324	137.02702702702703	167.02702702702703	89.45945945945945	87.56756756756756	95.13513513513513	101.08108108108108	99.72972972972973	107.02702702702702	92.43243243243242	127.29729729729729	99.72972972972973	54.59459459459459	62.7027027027027	63.51351351351351	75.13513513513513	73.78378378378378	65.94594594594594	50.0	61.35135135135135	80.54054054054053	68.1081081081081	51.08108108108108	56.75675675675675	83.24324324324324	69.18918918918918	81.35135135135135	74.5945945945946	76.21621621621621	63.51351351351351	70.27027027027027	56.75675675675675	52.97297297297297	54.59459459459459	64.05405405405405	60.0	50.81081081081081	47.2972972972973	57.027027027027025	71.62162162162161	67.02702702702702	58.648648648648646	64.32432432432432	47.83783783783784	64.5945945945946	67.56756756756756	53.51351351351351	61.62162162162162	99.18918918918918	59.45945945945946	104.32432432432432	67.02702702702702	126.48648648648648	120.8108108108108	215.94594594594594	1743.5135135135133	87.29729729729729
GRASO_128 - Adapter 1	0.5020566992761016	0.3865274292054763	0.3968509171186591	0.06499848594815694	0.43383551741109877	0.2104097452934662	1.0332841146794634	2.204995693367786	14.670275590551181	60.137795275590555	185.98425196850394	131.875	435.9375	148.75	636.5625	310.3125	378.4375	355.625	280.3125	265.0	287.5	256.5625	354.0625	283.125	271.875	203.125	261.25	214.0625	166.5625	173.4375	195.625	205.3125	223.125	163.4375	102.5	92.1875	116.25	148.125	126.875	139.0625	146.25	137.8125	125.3125	102.1875	145.625	137.8125	86.5625	69.6875	81.5625	97.8125	77.1875	106.25	95.625	111.5625	91.25	62.1875	57.1875	80.9375	76.5625	70.9375	63.125	62.1875	53.4375	65.0	55.9375	59.375	47.8125	75.625	55.3125	84.375	68.75	67.8125	63.125	58.125	61.5625	59.375	58.4375	61.25	62.8125	40.625	55.3125	72.5	67.8125	73.125	68.125	68.75	50.3125	62.1875	59.0625	53.4375	65.625	102.1875	50.0	93.125	62.1875	100.9375	105.3125	176.5625	896.875	103.4375
GRASO_129 - Adapter 1	0.40487626804002524	0.23395930306214846	0.20665211809482462	0.0341271112534928	0.21535230569348782	0.2296419091399107	1.014970303474087	3.5703824247355573	15.638020833333334	103.515625	340.20833333333337	167.08333333333334	967.5	236.66666666666669	1458.75	743.3333333333334	881.25	860.0	734.1666666666667	736.6666666666667	904.1666666666667	652.0833333333334	1068.3333333333335	870.8333333333334	875.4166666666667	600.8333333333334	1038.3333333333335	682.5	808.3333333333334	557.9166666666667	871.6666666666667	783.75	797.5	639.5833333333334	883.75	608.75	543.75	882.9166666666667	1432.5	1226.25	1087.9166666666667	1308.75	2513.75	1049.5833333333335	2478.3333333333335	2052.5	752.5	604.5833333333334	910.0	1206.6666666666667	1105.0	552.0833333333334	763.75	538.3333333333334	446.6666666666667	222.5	185.83333333333334	191.66666666666669	150.83333333333334	190.0	302.9166666666667	206.66666666666669	251.25	200.83333333333334	266.6666666666667	398.75	174.58333333333334	106.25	45.833333333333336	48.75	37.5	29.166666666666668	22.916666666666668	29.166666666666668	32.91666666666667	59.16666666666667	18.333333333333336	15.0	14.583333333333334	14.583333333333334	10.416666666666668	15.833333333333334	12.916666666666668	21.666666666666668	21.666666666666668	25.833333333333336	17.916666666666668	13.75	19.166666666666668	16.25	21.666666666666668	27.083333333333336	40.833333333333336	52.083333333333336	55.41666666666667	156.25	145.83333333333334	723.75	11165.0	808.3333333333334
GRASO_130 - Adapter 1	0.3961481596745761	0.38632355487677805	0.4686287173219476	0.06740737086588093	0.48118877669160065	0.19080065398957805	1.0670103092783505	1.9561855670103092	13.030927835051546	54.43298969072165	157.1900826446281	131.33333333333334	381.3333333333333	113.0	561.3333333333334	325.0	376.0	359.0	260.0	254.66666666666666	289.3333333333333	230.66666666666666	358.6666666666667	304.0	300.6666666666667	203.66666666666666	303.6666666666667	201.66666666666666	236.0	185.66666666666666	223.0	226.0	204.66666666666666	176.66666666666666	164.66666666666666	179.33333333333334	192.0	168.33333333333334	176.33333333333334	187.0	201.66666666666666	235.66666666666666	201.33333333333334	224.0	301.3333333333333	330.6666666666667	150.0	138.33333333333334	104.33333333333333	184.66666666666666	164.33333333333334	152.33333333333334	143.33333333333334	149.66666666666666	121.33333333333333	67.0	81.66666666666667	61.333333333333336	66.0	69.33333333333333	63.666666666666664	54.666666666666664	57.333333333333336	71.33333333333333	59.333333333333336	56.666666666666664	67.0	68.66666666666667	64.0	71.0	60.0	68.66666666666667	53.0	61.333333333333336	52.333333333333336	53.666666666666664	44.0	62.0	57.666666666666664	41.333333333333336	52.666666666666664	63.666666666666664	66.33333333333333	71.0	60.333333333333336	63.333333333333336	47.666666666666664	65.33333333333333	67.66666666666667	54.0	75.66666666666667	133.0	80.0	143.0	89.66666666666667	200.33333333333334	200.66666666666666	700.3333333333334	9088.333333333334	275.3333333333333
