Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
GRASO_121	60975.0	90379.0	107840.0	119602.0	128386.0	135395.0	141193.0	146203.0	150695.0	154714.0	158201.0	161464.0	164565.0	167345.0	170067.0	172701.0	175203.0	177637.0	179875.0	182113.0
GRASO_122	65501.0	94195.0	111027.0	122109.0	130500.0	137104.0	142647.0	147346.0	151499.0	155283.0	158720.0	161949.0	165078.0	167896.0	170567.0	173266.0	175683.0	178161.0	180432.0	182626.0
GRASO_123	57842.0	85156.0	101269.0	111981.0	120111.0	126476.0	131766.0	136382.0	140329.0	143902.0	147166.0	150134.0	152941.0	155626.0	158090.0	160450.0	162692.0	164764.0	166794.0	168751.0
GRASO_124	36196.0	57802.0	72836.0	84021.0	92953.0	100296.0	106561.0	112062.0	116860.0	121108.0	124992.0	128418.0	131672.0	134787.0	137588.0	140239.0	142698.0	145150.0	147405.0	149578.0
GRASO_125	68138.0	97989.0	115018.0	126420.0	134968.0	141638.0	147465.0	152391.0	156875.0	160927.0	164550.0	168067.0	171334.0	174382.0	177296.0	180105.0	182838.0	185359.0	187791.0	190219.0
GRASO_126	61086.0	89661.0	106539.0	117825.0	126252.0	132965.0	138471.0	143253.0	147603.0	151384.0	154835.0	157988.0	160973.0	163855.0	166634.0	169248.0	171745.0	174158.0	176435.0	178608.0
GRASO_127	71709.0	101064.0	117323.0	128130.0	136339.0	142722.0	148179.0	152911.0	157252.0	161241.0	164962.0	168493.0	171553.0	174574.0	177459.0	180236.0	182923.0	185431.0	187900.0	190310.0
GRASO_128	60493.0	89511.0	106607.0	118172.0	126832.0	133609.0	139384.0	144234.0	148590.0	152634.0	156197.0	159520.0	162680.0	165638.0	168398.0	171035.0	173501.0	175928.0	178262.0	180463.0
GRASO_129	19092.0	31649.0	41197.0	48981.0	55530.0	61184.0	66264.0	70860.0	75052.0	78862.0	82430.0	85796.0	88944.0	91891.0	94670.0	97415.0	99934.0	102365.0	104718.0	106846.0
GRASO_130	67118.0	95406.0	111355.0	121946.0	129876.0	136333.0	141611.0	146190.0	150337.0	154067.0	157527.0	160674.0	163498.0	166207.0	168900.0	171473.0	173928.0	176240.0	178356.0	180464.0
GRASO_131	66685.0	94395.0	109962.0	120472.0	128376.0	134570.0	139775.0	144230.0	148136.0	151792.0	155122.0	158189.0	161089.0	163809.0	166301.0	168789.0	171046.0	173215.0	175363.0	177498.0
GRASO_132	59425.0	86351.0	102190.0	112890.0	120883.0	127170.0	132429.0	136815.0	140715.0	144224.0	147445.0	150458.0	153134.0	155745.0	158116.0	160347.0	162461.0	164485.0	166461.0	168328.0
GRASO_133	62813.0	89875.0	105375.0	115815.0	123481.0	129593.0	134588.0	138936.0	142888.0	146291.0	149379.0	152273.0	154939.0	157530.0	159949.0	162283.0	164436.0	166572.0	168530.0	170379.0
GRASO_134	44671.0	68366.0	83423.0	94128.0	102267.0	108767.0	114282.0	119014.0	123012.0	126462.0	129689.0	132611.0	135259.0	137760.0	140099.0	142305.0	144365.0	146246.0	148123.0	149817.0
GRASO_135	43755.0	68013.0	83709.0	94864.0	103483.0	110536.0	116376.0	121206.0	125504.0	129306.0	132678.0	135822.0	138728.0	141382.0	143829.0	146185.0	148372.0	150439.0	152439.0	154400.0
GRASO_136	59752.0	87569.0	104111.0	115415.0	123739.0	130495.0	135891.0	140437.0	144532.0	148155.0	151484.0	154519.0	157308.0	160061.0	162603.0	165037.0	167263.0	169414.0	171579.0	173565.0
GRASO_137	27004.0	44809.0	57880.0	68037.0	76493.0	83580.0	89524.0	94765.0	99331.0	103502.0	107302.0	110734.0	114000.0	116920.0	119672.0	122212.0	124541.0	126807.0	128991.0	131145.0
GRASO_138	56550.0	83937.0	100353.0	111710.0	120024.0	126700.0	132295.0	137022.0	141177.0	144941.0	148284.0	151425.0	154292.0	157047.0	159564.0	161994.0	164277.0	166533.0	168669.0	170679.0
GRASO_139	42477.0	66554.0	82970.0	94873.0	103934.0	111374.0	117498.0	122691.0	127307.0	131467.0	135225.0	138554.0	141644.0	144558.0	147335.0	149899.0	152284.0	154566.0	156824.0	158908.0
GRASO_140	62194.0	90522.0	107249.0	118631.0	126929.0	133428.0	139016.0	143862.0	148046.0	151916.0	155487.0	158714.0	161682.0	164499.0	167217.0	169757.0	172200.0	174597.0	176931.0	179126.0
GRASO_141	55654.0	82932.0	99427.0	110858.0	119484.0	126275.0	132080.0	136873.0	141139.0	145052.0	148580.0	151771.0	154802.0	157661.0	160282.0	162770.0	165242.0	167589.0	169814.0	171876.0
GRASO_142	63570.0	92222.0	108754.0	119920.0	128192.0	134597.0	140169.0	144700.0	148797.0	152494.0	155853.0	159066.0	161990.0	164726.0	167217.0	169731.0	172102.0	174330.0	176495.0	178598.0
GRASO_143	24119.0	39663.0	51231.0	60395.0	68065.0	74541.0	80235.0	85305.0	89743.0	93887.0	97659.0	101112.0	104309.0	107280.0	110025.0	112699.0	115169.0	117500.0	119867.0	121958.0
GRASO_144	18986.0	32353.0	42692.0	51068.0	58139.0	64207.0	69636.0	74452.0	78677.0	82640.0	86328.0	89555.0	92603.0	95431.0	98075.0	100533.0	102916.0	105319.0	107448.0	109501.0
GRASO_145	100719.0	132966.0	150791.0	163312.0	173439.0	182013.0	189730.0	196689.0	203131.0	209050.0	214686.0	220029.0	225161.0	230076.0	234782.0	239360.0	243778.0	247985.0	252149.0	256093.0
GRASO_146	45138.0	69234.0	84804.0	95936.0	104338.0	111249.0	116890.0	121769.0	126083.0	129930.0	133445.0	136578.0	139602.0	142304.0	144839.0	147301.0	149642.0	151740.0	153892.0	155960.0
GRASO_147	47183.0	71809.0	87319.0	98210.0	106564.0	113257.0	118849.0	123577.0	127742.0	131617.0	135023.0	138179.0	140946.0	143595.0	146062.0	148362.0	150599.0	152740.0	154787.0	156691.0
