Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
GRASO_121	54988.0	79780.0	93542.0	101973.0	107819.0	112032.0	115151.0	117704.0	119764.0	121510.0	122976.0	124195.0	125322.0	126298.0	127171.0	127952.0	128694.0	129382.0	129979.0	130607.0
GRASO_122	58899.0	82887.0	95719.0	103384.0	108529.0	112233.0	114994.0	117111.0	118842.0	120278.0	121534.0	122644.0	123630.0	124462.0	125266.0	126020.0	126717.0	127355.0	127897.0	128394.0
GRASO_123	52501.0	75852.0	88569.0	96338.0	101821.0	105756.0	108818.0	111302.0	113335.0	114979.0	116421.0	117702.0	118821.0	119860.0	120753.0	121571.0	122309.0	122977.0	123590.0	124194.0
GRASO_124	32764.0	51572.0	64157.0	73129.0	80059.0	85581.0	90086.0	93797.0	96984.0	99742.0	102153.0	104205.0	106045.0	107759.0	109277.0	110674.0	111959.0	113193.0	114268.0	115296.0
GRASO_125	61154.0	85807.0	98424.0	106008.0	111141.0	114670.0	117473.0	119646.0	121426.0	122897.0	124127.0	125308.0	126334.0	127216.0	128030.0	128787.0	129489.0	130148.0	130698.0	131245.0
GRASO_126	55097.0	79327.0	92468.0	100492.0	105959.0	109983.0	112993.0	115387.0	117374.0	118953.0	120318.0	121576.0	122651.0	123631.0	124519.0	125277.0	126022.0	126697.0	127295.0	127886.0
GRASO_127	64483.0	88560.0	100444.0	107494.0	112166.0	115432.0	117901.0	119830.0	121496.0	122921.0	124206.0	125318.0	126248.0	127126.0	127913.0	128568.0	129267.0	129893.0	130438.0	130989.0
GRASO_128	54521.0	79059.0	92335.0	100576.0	106162.0	110148.0	113271.0	115683.0	117669.0	119401.0	120824.0	122056.0	123147.0	124204.0	125079.0	125933.0	126641.0	127332.0	127974.0	128558.0
GRASO_129	16500.0	27005.0	34724.0	40911.0	45954.0	50261.0	54014.0	57287.0	60280.0	62934.0	65338.0	67595.0	69647.0	71555.0	73300.0	75004.0	76581.0	78012.0	79424.0	80688.0
GRASO_130	60787.0	84526.0	96654.0	103930.0	108873.0	112482.0	115113.0	117253.0	119075.0	120609.0	121927.0	123086.0	124079.0	124960.0	125793.0	126584.0	127241.0	127831.0	128358.0	128918.0
