Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
GRASO_121	45.35948907280188	9.533970400890917	4.390439842267732	2.79565230358095	2.014680127307132	1.5339809879376722	1.2403268437228296	0.9697179080256562	0.8924408680075604	9.956663561675528	2.9437592252332365	5.668125350897098	2.119527400847335	3.9284431977997794	1.2163218377894875	5.436461071215389
GRASO_122	46.935092594334535	9.474917368812472	4.301776582733777	2.779576933294542	2.019225179609691	1.5794087309980978	1.2408357153920881	1.0553871301511482	0.8668881690718248	9.779589874294208	2.8689640723043865	5.125174690496222	1.6571979605775098	2.97058307141204	1.1606600051613307	6.184721921356207
GRASO_123	29.275541870452276	6.36639449151936	2.8556096560506745	1.7420663860462482	1.2424695649429174	0.9594605942860669	0.7466445638590737	0.5954341765032326	0.5541501135670638	6.407518985060556	2.3096146703528952	5.173754831233283	2.291541224934017	5.7316488388203	3.2459236873371626	30.502226345034817
GRASO_124	37.892250464207685	10.620646193700486	4.514726377889484	2.5683883302774166	1.846718005757652	1.355775105637061	1.1799012601284344	0.9363533609656742	0.7548308945070292	9.641803348657362	3.3607314808771833	6.559561330575246	2.5951546090867597	5.070285036760585	1.780537379406642	9.322336821565278
GRASO_125	50.4218301827866	9.58571557815038	4.205586530505236	2.543444973810901	1.7423974936452935	1.3393346995639002	1.0539631220204726	0.8613554948067336	0.7015309161306512	7.48337886659831	2.117767598663527	4.197293096765615	1.43839880769717	3.126021933766225	1.148916747971727	8.033063957117362
GRASO_126	39.59140122671089	7.426344207128491	3.510564598684937	2.1657821341284826	1.5037562609981623	1.2021193593264061	0.9426779654914141	0.753828085192145	0.6589131761847191	7.649905811623838	2.5896920283281086	5.384030277409105	2.14320954676446	5.358357888836429	2.0401816225748934	17.079235810617387
GRASO_127	44.29986002556864	8.818463144391693	4.365241480879601	2.826757508677903	2.096412775772904	1.6051603804063723	1.292185238936218	1.1439226212398113	0.9223330167470196	10.897657032344101	3.190433528458366	5.4761510606608095	1.6617475536505242	3.1089294550997226	1.1984247564232604	7.096320420743081
GRASO_128	41.47158053308019	8.727159713998796	3.859204534245491	2.4425780659489296	1.643011056860936	1.3003033175785856	1.0559342744872238	0.8586319729493568	0.7562827582435493	8.58810528177229	2.599019995438078	5.206380770622424	1.9159511458051923	4.190307327997691	1.4933144676214922	13.892234783349991
GRASO_129	18.27505000047986	5.641510893691817	2.671504452161989	1.5770964098565214	1.1982050559058446	0.9333787427959239	0.7835001875801665	0.6641211083883307	0.5781352775175064	8.791625696104033	3.8824645756135125	9.318118481968416	4.941270486834071	13.383193773757307	5.451025823643181	21.90979903370148
GRASO_130	44.11108893260958	9.12556584518287	4.357872173435598	2.8453573112459996	2.095974244792471	1.5528850072216376	1.3192618794580322	1.082445239396624	0.9740538384570807	11.003881055680196	3.187434456692827	5.5569832963524	1.6358281990110468	3.165634295040724	1.2238449011478718	6.761889324275088
GRASO_131	43.04081127243303	8.85286857587677	4.153367820795304	2.6302706846383956	1.8950578523320167	1.4637664793304797	1.190627155865615	0.9249840710452102	0.801889235906131	9.374976578054897	2.7348438544324822	4.5688898780989	1.538191118137959	3.538365254715502	2.0958521536999397	11.195238014637773
GRASO_132	43.95692314681237	8.846808354394591	4.223988166366855	2.739553366421604	1.924671955608723	1.5340304543119108	1.2194410388203807	1.046033105905856	0.8788591460835915	10.47036442296099	3.138809238485362	5.381485861971058	1.625801482961486	3.541992671067904	1.367956978989727	8.103280608837519
GRASO_133	40.688671600992606	8.267600671150218	4.120049433340349	2.613291078737073	1.9681792440045138	1.528709183629873	1.2063595770568543	1.057198077406454	0.9026187970735714	10.54023037001879	3.4482499106222697	6.453081701727015	2.101536780842965	4.093037490688879	1.6190756023764643	9.392110480331848
GRASO_134	38.81372306305434	11.125722269052307	5.010484563713218	2.842699835114511	2.0765272996947783	1.6635632348417548	1.247284491162691	1.1224793400108728	0.9575765254800019	11.292397401814885	3.5722179449115954	6.715836592003287	2.544053011987436	5.0309302420028805	1.601246135023556	4.383258050131906
GRASO_135	44.8768127433869	10.617488592305657	4.507500737800999	2.67793545121405	1.9849255223562776	1.4963123981812199	1.1836380231874581	0.9797985183287361	0.8469222352606833	10.051459741162187	2.9848503759514937	5.404465078030764	1.9245859061279333	3.704437305743692	0.9171533602845625	5.841714010677394
GRASO_136	40.75454431896017	8.87008198350185	3.9310293323503296	2.4872529920097626	1.7661945675605009	1.2997041265168545	1.1125286622189408	0.8949478956533072	0.7237393769448915	8.519225530755348	2.609860146343396	5.281021782401826	1.7986461584231679	4.269388905343946	2.003652481440206	13.678181739575551
GRASO_137	33.60961315632787	12.788055301858895	5.718222502364729	2.786424021278111	1.6434207742109967	1.1748456338850612	0.8856921091698741	0.7252892029785187	0.6123853096729996	7.278133909752943	2.5708722138014246	5.669953870446319	2.490748275473852	5.719613398283624	1.6107339059587715	14.715996414535908
GRASO_138	46.20971284341843	9.58095234953792	4.224109781978095	2.6710799604121993	1.8501987761830576	1.4494117061402796	1.1160092446066856	0.9109949068303896	0.7983928276075976	9.155798292967727	2.852418641250474	5.295988980064477	1.8574460304823581	4.09267125902562	1.425680352231011	6.509134047263622
GRASO_139	50.30065302971563	10.738847538748901	4.45501718927207	2.5590483037598664	1.6886947151313558	1.2472883505065788	1.0304582701849951	0.8969230661467051	0.7140933743666842	8.067434540226538	2.3125889323958044	4.479323863978553	1.5898877437935488	3.2112193700045033	0.9740939989557021	5.734427712812508
GRASO_140	44.051249066559635	8.346099322630957	3.732866033125034	2.306741787507259	1.6430124234784869	1.2858573931987094	1.0422132145445688	0.8712984278845135	0.737913415840976	8.687608783010537	2.9493257309568905	5.582696007611262	2.1065585658936703	4.792045271484704	1.5990022350924524	10.265512321180337
GRASO_141	47.28992924157659	8.035723949068485	3.4363282712389704	2.154582710161285	1.4272234047388452	1.1591042029628507	0.9103885479520534	0.8008937571138691	0.6189700033721679	7.552956177502825	2.3652616131449857	4.549646402088268	1.7691439329108394	3.924410841929292	1.5595364487631098	12.445900495475719
GRASO_142	47.35774730021424	9.366128327883926	4.095320054113549	2.4617522661212123	1.8047082015441425	1.371268247137664	1.1370065456114358	0.9474977288808167	0.8168703109444493	9.186785941426939	2.768324670504667	5.145403785121861	1.7446151681797986	3.6372725330428297	1.1559080080219668	7.003390911250337
GRASO_143	20.82218606825626	7.549563236385777	3.4917120738419563	1.9075222078088656	1.1713397345424852	0.94274259332419	0.7776690789836078	0.6702136468019942	0.5825322427527878	8.296153258778828	3.3821106294300782	8.93973736038302	4.813824020292444	12.707653701264157	5.07528607441803	18.86975407273545
GRASO_144	17.67092438505533	3.7863729512396658	1.8662357582464206	1.3290336310632063	1.0631050899313743	0.8561605517219193	0.7007915333018955	0.611578665431393	0.5496651801460296	9.063568637982142	4.393924867637187	12.244601728841403	5.949418714844704	14.972432881512654	6.217485875916536	18.7246995471281
