Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
GRASO_121	40.669423278783576	8.735805942882141	4.042847335701282	2.5814286178222257	1.8616792908272974	1.4312719309051694	1.120707171202483	0.9055882037523542	0.8400993204459164	9.209064823912863	2.7450640119817415	5.363393577697467	2.068799694746467	3.9150359730584525	1.2164836047658998	13.293307221514429
GRASO_122	44.36982577953781	9.08025311608758	4.172176139819049	2.688472447213822	1.9536705213775338	1.5318412359446127	1.197386437511306	1.0346802735272858	0.8393197377423993	9.458659547155289	2.756846352516788	5.002739984068401	1.6554228671718414	2.9873425390738726	1.135129105288083	10.136233915964254
GRASO_123	23.918910092956505	5.293132048674941	2.405547587093395	1.4626329642014646	1.051745212979306	0.8108575446623703	0.6264073960181241	0.4952270306600848	0.4660784162032477	5.299687018918753	1.905947198120061	4.378642634859753	2.0336675038224925	5.3089327710565755	3.0085319752443374	41.53405260452865
GRASO_124	35.73183202622008	10.209710442190573	4.3904260617544555	2.4944701144590735	1.7930045394381076	1.3400683656331736	1.129514838996577	0.9560284686974005	0.7693830462194803	9.460919913444027	3.2768796926285746	6.5584078935442145	2.6319467671487957	5.293693008177408	1.8211050750214137	12.142609746426638
GRASO_125	49.09529049062524	9.479826548722462	4.155867152522443	2.5153208077400815	1.7168142316040258	1.335135334830673	1.0449808462382086	0.8560670194321293	0.6941658675558173	7.402617044722179	2.1125469951923486	4.175403552847238	1.472908702581796	3.1427004948490835	1.1479514924049856	9.65240341813118
GRASO_126	37.53928227736253	7.190603528997537	3.4040529070133307	2.107285993549475	1.4777069944733303	1.165195982604243	0.9236321771032237	0.7326634153683974	0.6395588678729249	7.3589811669939555	2.526049112962266	5.275011407267542	2.155829494173431	5.352681049186534	2.056585544708873	20.094880080362625
GRASO_127	43.17263752974807	8.752369869197185	4.336318590289777	2.8322883510554377	2.091427051529584	1.5888767240268251	1.289801172290762	1.15576258884282	0.9173261080698303	10.890973293284526	3.1937632348446066	5.480279845725282	1.673394115638633	3.2273038232069324	1.2151748500283257	8.182302852221532
GRASO_128	40.51464620784653	8.667827060106426	3.8853236450633135	2.452964209784745	1.663376375369439	1.296440010044598	1.0627244366642603	0.8574933097509712	0.7673339887491397	8.601112236975618	2.59679735379424	5.233098647498405	1.9302303246143369	4.320409250087898	1.5482503860676362	14.60197255758246
GRASO_129	15.035201595221833	4.797375141367159	2.313636836490463	1.3706486790610408	1.052836202324774	0.806084370503156	0.6657658097652333	0.5898903939679176	0.5014790681742964	7.460201139275833	3.2257047638551994	8.281501045739809	4.596249366269069	13.20326310622927	6.553801555049718	29.546360926705244
GRASO_130	40.589026501636695	8.540267235861632	4.114879057767972	2.696324990531345	2.006969558701773	1.4704828083050563	1.2503848874635126	1.0649961176216436	0.9234754832519441	10.520675630647986	3.026965853994805	5.406923376709055	1.584509791966932	3.1946340138078058	1.2080634332660898	12.401421258465884
